"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.2.words.4","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.9.words.3","source.excerpts.9.words.4","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.12.words.3","source.excerpts.12.words.4","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.16.words.2","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.18.words.2","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","place.1.@id","place.1.label","relevantExcerpt","license","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/1c74326f-faf6-5c30-8e31-452602812ed0","http://data.odeuropa.eu/gallica","odorant","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/0ceb2b05-6054-5368-ad06-10c9f60869cf",".Dieu seul le sait Aux sphères immortelles ; Dieu qui , dans ses rigueurs , Dit au parfum des fleurs De vivre encor moins qu ' elles ..","parfum","fleurs","encor moins","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/1bce5c2a-82e4-5b8d-862b-86acca1fe15e","Est - il sous les deux de fleur si petite , De fleur si petite .Qui n ' ait son parfum ! Rose et Paul sont laids ..","Rose","parfum","son","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/1f8043c2-85f1-51ce-945f-fcf9407030bd","Voici le doux mois de Marie , Reine des cieux ; Que tout se ranime et sourie En ces beaux lieux ! Il nous rend l ' azur , les fauvettes , Et les jours de soleil dorés ; Notre - Dame des Pâquerettes , Répandez vos fleurs dans nos prés ! Partout la verdure étincelle Aux bois charmants ; Partout l ' eau gazouille et ruisselle En diamants .Partout l ' air des brises coquettes Attend ses parfums espérés ; Notre - Dame des Pâquerettes , Répandez vos fleurs dans nos prés ! Pour saluer l ' aube joyeuse Et sa splendeur , 66 MÉLODIES .LIVRE I .","air","parfums","ses","espérés","brises coquettes","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/22a14171-e650-5769-b7ec-8147084da6a0","LIVRE 11 .Ah ! dans son mystère enchanté Saisissant d ' ivresse imprévue , Ne vaut - il pas bien la beauté Qui n ' entre au coeur que par la vue ? Sous la mousse • Du rocher Tu crois en vain te cacher ; Sous la mousse Verte et douce , Malgré toi , petit muguet , Ton parfum dit ton secret ! LE BERCEAU VOILE .Pourquoi ces deux rideaux de soie Refermés , d ' une blanche main , Autour d ' un berceau dont la joie Des cieux a repris le chemin ? Hélas ! quel triste coeur ne songe A se créer un doux mensonge ! .","parfum","muguet","Ton","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/2f726ae6-306f-5233-a96d-2de3e4ffca1f","Laissons à chacun Son petit mérite ; Chacun dans son cercle en a toujours un .Est - il sous les deux dé fleur si petite , De fleur si petite Qui n ' ait son parfum ! « Et le gros Marcel , disent - ils encore , Quel épais lourdaud , dont chacun se rit ! • C ' est vrai , messieurs , nul ne l ' ignoré , Mais montrez - nous le bel esprit • Qui sache mieux que son bon sens Aimer sa femme et ses enfants ..","parfum","fleur","son","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/2fbb7c36-5f76-55df-a5f2-5b315816f141",".Mais sous les vents ne sens - tu pas Ce parfum de fleurs qui vient de là - bas ? Frère , frère , Nous y voilà ! Frère , frère , La terre Est là ! 144 MÉLODIES .LIVRE II .","parfum","fleurs","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/3fa7cfd2-5b94-54aa-af6f-14286f7d9a77",".Simple candeur naïve et pure , Rêvant d ' un souffle printanier , Demandez donc à la nature Où sont les fleurs de l ' an dernier ? L ' amour , sachez - le bien , c ' est la brise qui passe , C ' est le parfum qui brûle et qui s ' évanouit ; C ' est .' éclair fugitif éblouissant l ' espace , C ' e > t l ' étoile au front de la nuit ! Simple candeur naïve et pure , Rêvant d ' un souffle printanier , Oui ! demandez à la nature Où sont les fleurs de l ' an dernier ? Du temps Dieu fit trois parts : le néant prit la sienne , Et nous eûmes la nôtre , il faut s ' en souvenir ! 22 MELODIES .","parfum","fleurs","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/82454bae-199c-53a3-b415-f6010d241ca8","Éveillez - vous , les faneuses ! L ' aube à nos .prés dépouillés Jette ses clartés heureuses ; Haut le pied , paresseuses ! Éveillez - vous , les faneuses : Les vallons sont ' éveillés ! , Éveillez - vous , les faneuses ! L ' odeur des buissons mouillés S ' exhale aux brises rieuses ; Haut le pied , paresseuses ! Éveillez - ^ vous , les faneuses • .Les parfums sont éveillés ! Éveillez - vous , les faneuses ! Nos grands bois émerveillés Scintillent de voix joyeuses ; Haut le pied , paresseuses ! Eveillez - vous , les faneuses : Lès oiseaux sont éveillés ! DEMAIN .","odeur","buissons mouillés","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/853daa21-7a3f-5bcc-848a-28a0179aff40",".J ' ajoute à ton reliquaire De cèdre odorant du Caire , Nos deux chiffres en rubis ! « Tu feras tes relevailles Au moutier de Saint - Fulgent , Mes enseignes de batailles Autour de toi voyageant ; Et j ' attelle à ta litière , Qu ' escortera ma bannière , Six chevaux ferrés d ' argent ! « Aux vilains de mes bourgades Je veux que l ' on jette à seaux Cent muids de mon vin de Prades , Et de blé cinq cents boisseaux ! Puis au manoir je convie A huit jours de folle vie , Tous les barons mes vassaux ! » ' 316 MELODIES .LIVRE IV .","odorant","cèdre","Caire","MELODIES","moutier de Saint - Fulgent","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/87275231-1a71-55c9-b0d3-9f0d40326a56","Dieu laissa tomber de ses doigts Une humble perle printahière , Toujours blottie au fond des bois , Tant elle a peur de la lumière ! Sous la mousse Du rocher Tu crois en vain te cacher ; Sous la mousse .Verte et douce , Malgré toi , petit muguet , Ton parfum dit ton secret ! Là , fleurir en paix est l ' espoir De sa simplicité divine ; Il faut le chercher pour le voir , Mais sans le voir on le devine ..","douce","parfum","muguet","Ton","Verte","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/954592ed-0a19-50e2-b3f8-dc167862169d",".L ' un de musc au parfum splendide Embaume l ' air émerveillé ; L ' autre révèle , encore humide , Une larme qui l ' a mouillé ..","parfum","air","musc","splendide","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/a24fe832-6654-5b0a-9247-b7e2efc85c7c","Quand le vent , dans ses jeux écartant la charmille , Aux boutons du rosier rend l ' azur qui scintille , Savez - vous bien , la jeune fille , Ce qu ' on entend Dire à la fleur , En écoutant Avec son coeur ? « Vous dont les soins m ' ouvrent la vie , Rien n ' est perdu , rien ne s ' oublie ; Donnez , donnez ! ., un jour viendra Où mon parfum vous le rendra ! » Quand l ' enfant réveillé , frêle souffle éphémère , Appelle par ses cris son ange de la terre , Savez - vous bien , la tendre mère , Ce qu ' on entend Pour son bonheur , En écoutant Avec son coeur ? « Vous dont les soins m ' ouvrent la vie , Rien n ' est perdu , rien ne s ' oublie ! ..","parfum","mon","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/d2add421-c137-5eff-b7b5-e6ac2ecd0b4b","LIVRE I .J ' apporte au sommeil de tes ailes Des fleurs et des mousses nouvelles , Qu ' embaume un parfum printanier ! » — « Non ! répond tout en peine Le regard attristé : J ' ai mon nid dans la plaine ..","parfum","fleurs","embaume","mousses","printanier","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/d893aeb5-6f13-5d58-8835-f354bcc984b0","Chacun dans son cercle en a toujours un .Est - il sous les deux de fleur si petite , De fleur si petite Qui n ' ait son parfum ! L ' adjoint , prétend - on , n ' a jamais su lire , Le notaire au vent sème ses deniers ; Oui ! mais par son luxe en délire L ' un donne à vivre aux ouvriers , Et l ' autre enfouit dans son buffet Les circulaires du préfet ..","parfum","fleur","son","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/dc4913e5-5fae-5906-a04b-ef08c25fade8","Laissons à chacun Son petit mérite ; Chacun dans son cercle en a toujours un .Est - il sous les deux de fleur si petite , De fleur si petite - Qui n ' ait son parfum ! LE TEMOIN DU PARJURE .« Cet amant , de vous si proche , Qui s ' esquive à mon approche , Quel est - il ? .","parfum","fleur","son","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/dd4d8611-7496-5e57-9df5-897660e86aa9",".C ' est Dieu qui la donne , Heureux qui s ' y tient ! > > Tel qu ' un doux merci , l ' oiseau des ramées Jette , à peine éclos , son chant vers le ciel ; L ' abeille , en naissant , aux fleurs parfumées Accourt travailleuse amasser son miel ..","fleurs","fleurs parfumées","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/e6a51419-d823-5621-8da8-f16a746afa26","prés dépouillés Jette ses clartés heureuses ; Haut le pied , paresseuses ! Éveillez - vous , les faneuses : Les vallons sont ' éveillés ! , Éveillez - vous , les faneuses ! L ' odeur des buissons mouillés S ' exhale aux brises rieuses ; Haut le pied , paresseuses ! Éveillez - ^ vous , les faneuses • .Les parfums sont éveillés ! Éveillez - vous , les faneuses ! Nos grands bois émerveillés Scintillent de voix joyeuses ; Haut le pied , paresseuses ! Eveillez - vous , les faneuses : Lès oiseaux sont éveillés ! DEMAIN .La jeune rose dit aux fleurs : « Ce doux soleil , que rien n ' altère , Demain reviendra - t - il , mes soeurs , Verser ses feux sur notre terre ? » — « Oui ! lui répond le temps jaloux , Oui ! mais demain n ' est plus à vous ! » Le papillon dit à l ' azur : « Ce zéphir à la fraîche haleine - , Demain , sous l ' éclat du ciel pur , Reviendra - t - il dans notre plaine ? » — « Ouï ! lui répond le temps jaloux , Oui ! mais demain n ' est plus à vous ! » Et l ' homme aussi , tout ébloui , Dit au plaisir qui le convie : « Demain l ' amour , comme aujourd ' hui , Reviendra - tril charmer la vie ? » — > < Oui ! lui répond le temps jaloux , Oui ! mais demain n ' est plus à vous ! » LA GIROUETTE .","parfums","éveillés","DEMAIN","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/f68c3423-d77e-5e14-9aea-c478a60fec84",".Hélas ! ne pas savoir , c ' est espérer encore ! » Et tout joyeux , les goélands Battaient les flots , les Ilots hurlants ! « Adieu là - bas aussi , falaises parfumées Où rit un frais hameau que nos yeux vont chercher ! 21 .282 MÉLODIES .","parfumées","falaises","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/fe96b278-225d-5cb4-93a1-18c860bf9f52",".Sous la mousse Du rocher Tu crois en vain te cacher ; Sous la mousse Verte et douce , Malgré toi , petit muguet , Ton parfum dit ton secret ! 114 MÉLODIES .LIVRE 11 .","parfum","muguet","Ton","http://data.odeuropa.eu/actor/2a4fb209-736b-5feb-a66c-ae2b9857e3f2","Hippolyte-Louis  Guérin de Litteau","Poésies de Hippolyte Guérin de Litteau. Mélodies","https://gallica.bnf.fr/ark:/12148/bpt6k61283772","1856","fr","http://data.odeuropa.eu/time/debfe194-7175-5f58-afed-7d294dec2bc8","1856","1856","1856","https://sws.geonames.org/360630/","Cairo","http://data.odeuropa.eu/place/c882e0ba-51ef-5280-b4ff-874414ef87d9","moutier de Saint - Fulgent","http://data.odeuropa.eu/source/23101ee1-4333-5567-923b-892881b35779/fragment/853daa21-7a3f-5bcc-848a-28a0179aff40","Public domain","odorant"
