"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.2.words.4","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.4.words.3","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.6.words.2","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.12.words.3","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.excerpts.13.words.3","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.15.words.2","source.excerpts.15.words.3","source.excerpts.15.words.4","source.excerpts.15.words.5","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.18.words.2","source.excerpts.18.words.3","source.excerpts.19.@id","source.excerpts.19.value","source.excerpts.19.words.0","source.excerpts.19.words.1","source.excerpts.19.words.2","source.excerpts.19.words.3","source.excerpts.20.@id","source.excerpts.20.value","source.excerpts.20.words.0","source.excerpts.20.words.1","source.excerpts.20.words.2","source.excerpts.20.words.3","source.excerpts.20.words.4","source.excerpts.21.@id","source.excerpts.21.value","source.excerpts.21.words.0","source.excerpts.21.words.1","source.excerpts.21.words.2","source.excerpts.22.@id","source.excerpts.22.value","source.excerpts.22.words.0","source.excerpts.22.words.1","source.excerpts.22.words.2","source.excerpts.23.@id","source.excerpts.23.value","source.excerpts.23.words.0","source.excerpts.23.words.1","source.excerpts.23.words.2","source.excerpts.24.@id","source.excerpts.24.value","source.excerpts.24.words.0","source.excerpts.24.words.1","source.excerpts.24.words.2","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","relevantExcerpt","adjective.0","adjective.1"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/e200f9fa-c5ba-5019-87dc-67cb28b4a668","http://data.odeuropa.eu/medical-heritage","odors","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/06d13013-4099-5447-bf9b-a795ed9a146b","25J green caterpillars with broken black bands .A peculiarity of this kind of caterpillar is that when touched or irritated in any way it shoots out from between the segments close to the head a forked , orange - colored process , which emits a very disagreeable odor , and this is its only means of defence .No trace of the pro - cess is visible when the insect is at rest , and the horns are with - drawn just as soon as irritation ceases .","odor","very disagreeable","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/0e516e79-d31d-5d9f-9531-a19aec94dadf","In form they vary , being sometimes broadly oval , sometimes quite narrow .The antennae are usually long and prominent , and the â   buggyâ   odor is well developed .We have a number of species abundant enough to be injurious , and the question of dealing with them is sometimes complicated .","odor","â","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/133fe852-985f-5736-a233-1b52e6f632fb","Living larvae are produced as well as eggs almost ready to hatch , and into any opening from which there is a discharge of any kind eggs may be deposited .Sleeping humans with an offen - sive breath , or with a fetid discharge from the nostrils or mouth , have had eggs laid at these points , and larvae have made their way into the head , in some cases causing the death of the individual .Eggs have also been laid in the ears of uncleanly people , and the channels and passages of this organ have been penetrated into the head and destroyed .","fetid","breath","sive","discharge","Sleeping humans","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/17c8852b-1295-5404-af23-8d9ec4fdb91a","The flies can be kept from the animals by the use of fish oil and crude carbolic acid , applied to those parts not readily reached by the tail .The proportions of fish oil and carbolic acid are not im - portant ; enough of the crude acid to give a decided odor is all that is necessary , and one application will usually suffice to protect an animal for five or six days .Another series of decidedly troublesome flies we find in the Anthomyiids , whose larvae are frequently root - infesting maggots .","odor","decided","of the crude acid","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/1df03541-8e6a-5ced-8e1d-2e9f36b40dbb","THE INSECT WORLD .i6r offensive musky odor , which is quite lasting and noticeable even after stained hands have been thoroughly washed .We find the adult late in fall , and it remains in that condition during the winter , under bark of trees , under rubbish , in barns and similar localities .","odor","noticeable","offensive musky","quite lasting","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/27057144-46ef-5965-a747-43108d136360","Ordinarily the antennae are intended as tactile organs , â   that is , for touching , as the com - mon name â   feelerâ   indicates ; but it is very certain that other sensory structures are also located there .The perception of odors , or the sense of smell , is a very important function , and Piercing mouth structures of sucking lip is omitted .â   horse - fly â   : Much enlarged .","smell","odors","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/2eb91ddc-04f4-5657-9f9a-e41e5e34ebd5","These eggs are nearly white in color , about one - tenth of an inch in diameter , and laid in great numbers on sedges , where they are collected by the natives .Judging from the usual odor of the bugs and from the taste of such eggs as are sometimes involun - tarily eaten on fruits , it requires a specially - developed gustatory appa - ratus to enjoy a meal of this char - acter .This suggests the fact that one of the peculiarities of this sub - order is the more or less marked presence of odors , differing some - what in kind , but all of them intensely disagreeable .","odor","usual","of the bugs","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/2f499b52-782a-5559-ae84-235651681cdc","STRUCTURE AND CLASSIFICATION .45 It is probable that in the antennae we have a sense of percep - tion which is able to discriminate between atmospheric vibrations , and in this way the same or similar structures may serve as organs of hearing , smell , and touch .That is to say , it is probable that there is no such sense in insects as the power to discriminate between smells , but that each is able to recognize certain definite kinds of odors which do produce an effect upon it .","smell","the same or similar structures","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/525c756f-08e6-5911-b50c-f46eb4108c8f","Carrion feeders discover their food when con - cealed from sight , and almost before decay has set in .So far as we have been able to ascertain , the olfactory organs are situated in the antennae , and form small pits or depressions , from which usually arise specialized hairs , bristles , or pegs , as the case may be .Fig .","olfactory","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/55858579-3113-59d0-9899-13214da89fbc","Sensory organs of insects .â   A , one element in eye of a roach ; Â £ , section of compound eye ; C , organs of smell in May - beetles ; D , sense organs in abdominal appendages ; E , sensory ear ; F , ear on foreleg of locust ; G , ear found on the basal segment of grass - hopper abdomen .All greatly enlarged .","smell","organs","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/60754efd-06d3-54e7-abaf-594cfcbbf323","271 .The orange dog , caterpillar of Papilio cresphontes , with osmateria , or scent - organs , extended ; the detached figure shows the anterior segments normally retracted .habit of feeding upon orange - leaves .","scent","organs","The orange","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/6a1bea2c-f02c-5fe5-9cdd-0bc54b28fdc7","When ready to trans - form , it works itself by a twisting and wriggling motion through the bark and for half its length out into the open , holding fast by the spines on the abdominal segments .The adults , known as â   goat - moths , â   from a rank odor peculiar to them , have rather narrow , pointed wings and a long conical abdomen .The females are heavy fliers , and both sexes are attracted to light , though rarely seen otherwise .","odor","peculiar","rank","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/7f4ce3d2-20d0-5ac0-ab48-23e5ebb3dda6","Carbolic acid and naphthalene are / both useful as repellents : the insects dislike ) fjÂ § Â § ( the odors intensely , and will not approach / \ these materials , but while certain closets may Monomorium pharaonis .be protected in that way , the odors are not particularly desirable near food products , and are as repugnant to many persons as they can possibly be to the ants them - selves .The simplest method , perhaps , is mechanical destruc - tion , as follows : Where meat is used every day , the bones , or some of them , should be cut out before it is cooked and placed in a main line of insect travel .","odors","repugnant","particularly desirable","near food products","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/9352f5ca-b14d-589d-9460-e987b631c6ad","â   Insect - powderâ   â   pyrethrum fWT â   is effective , but it is practically impossible ^ to get it everywhere , and the ants simply avoid it .Carbolic acid and naphthalene are / both useful as repellents : the insects dislike ) fjÂ § Â § ( the odors intensely , and will not approach / \ these materials , but while certain closets may Monomorium pharaonis .be protected in that way , the odors are not particularly desirable near food products , and are as repugnant to many persons as they can possibly be to the ants them - selves .","Carbolic acid","naphthalene","odors","intensely","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/9a25406e-4993-5ad8-8de7-0ffcc8d08f30","Judging from the usual odor of the bugs and from the taste of such eggs as are sometimes involun - tarily eaten on fruits , it requires a specially - developed gustatory appa - ratus to enjoy a meal of this char - acter .This suggests the fact that one of the peculiarities of this sub - order is the more or less marked presence of odors , differing some - what in kind , but all of them intensely disagreeable .In bed - bugs we have one type in marked perfection , while in the â   1 squash - bugâ   â   we find an ex - cellent illustration of another .","odors","intensely disagreeable","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/9d2fe9e9-349f-5b0e-b84e-36d6329bd567","They are less common than the forms allied to Chrysopa , which are green , with long antennae and prominent , bright , yellowish - brown eyes , which have given them the name â   golden - eyed fliesâ   in some localities .They are commonly found in fields or along the edges of woods , and emit , when handled , a peculiarly sickening odor which is quite unmis - takable when once known .In the adult stage the insects feed little or not at all ; but the larvae , known as â   aphis lions , â   feed almost constantly , their prey being small , soft - bodied insects of all kinds , aphids or plant - lice ranking as special favorites .","odor","quite","They","in fields","peculiarly sickening","along the edges of woods","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/a1e6967b-d7e1-5808-a413-6035a12cc81c","Beneath the labrum , or upper lip , we often find a separate , flat , similar piece , and this is the epipharynx , corresponding in function to the palate of the higher animals .Nothing resembling a nose is found among insects , and yet the sense of smell seems very highly developed .Insects often discover their food with unerring certainty , even when concealed from sight .","smell","very","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/a7e6aec6-332a-5783-ae53-6d3ac02389b8","the segments distinctly marked at the edges .These beetles have the sense of smell wonderfully developed , and I have frequently covered a small , freshly - killed animal with a box of wood or tin , only to find next morning a number of the insects beneath it .The species are generally nocturnal , and as scavengers are useful , or at least innoxious .","smell","These beetles","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/ae830bae-f2bd-5cca-a7bb-8ea70be23d59","That it is not food they seek is proved by the fact that where these feelers are most developed the mouth parts are often entirely aborted and the insect takes no food at all .Certain â   carrion beetles , â   also nocturnal in habit , are attracted for long distances to their food , and , even where purposely hidden , they find it without difficulty ; proving that the sense of smell alone is used .It may be convenient to consider here a few of the com - 21 STRUCTURE AND CLASS / E / CAT / ON .","smell","they","Certain","carrion beetles","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/cff5e818-184b-59ba-852b-619dda7ae791","It is between one - half and three - fourths of an inch in length , quite a ready flier , but with rather weak legs , and therefore a popr run - ner .It is also called the â   stink - bug , â   because of a peculiarly Fig .123 .","bug","It","stink","the â ","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/d3cbb5a2-8086-53e0-904c-fe24eae9b0e7","Sensory organs of insects .â   A , sensory pittings in plant - louse antennae ; B , organ of smell in May - beetle ; C , same in wasp ; D , sensory organs in Termes flavipes ; E , F , organs of taste in a wasp ; G , organ of smell in grasshopper ; H , sensory depressions on the tibia of Termes ; 1 , terminal joint of antenna of an ant ; K , section through the antenna of a honey - bee , showing supposed olfactory organs .All greatly enlarged .","beetle","olfactory","smell","May","in grasshopper","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/e13dc151-3153-51f8-b594-c6c52d9a717f","Standing on much the same plane is pyrethrum , or â   Persian insect powder , â   or â   buhach , â   which is a Californian product .This is an exceedingly powerful contact poison , usually sold in the form of a finely ground , yellowish powder , with a not un - pleasant and somewhat pungent smell .Applied pure on most insects of moderate size , and especially on larvee , it quickly causes convulsions , and in most cases rapid death .","smell","pleasant","somewhat pungent","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/f3afb955-7e16-577d-9571-814a3937cd1e","45 It is probable that in the antennae we have a sense of percep - tion which is able to discriminate between atmospheric vibrations , and in this way the same or similar structures may serve as organs of hearing , smell , and touch .That is to say , it is probable that there is no such sense in insects as the power to discriminate between smells , but that each is able to recognize certain definite kinds of odors which do produce an effect upon it .So it is also likely that only sounds of certain descriptions are recognized , and these sounds may even be such as the human ear is not capable of perceiving .","smells","odors","each","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/f58a422f-1811-5cf2-b041-2bd8155dcc64","They fly at night , and are readily attracted to light , dozens being often seen hov - ering around a single street lamp .I have seen bushels of them at the base of electric lights on the banks of the Ohio , and the shores of the Great Lakes are sometimes covered with heaps six inches or more in depth , so that the stench from the decaying bodies becomes nearly insupportable .The head is large , the eyes are round and prominent , and the forelegs are conspicuously long and stout ; but the feelers are reduced to mere rudiments , and the mouth parts are atrophied and utterly useless for feeding purposes .","stench","nearly insupportable","from the decaying bodies","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/fcb87c2a-fed3-5f3a-bef7-0e01f62ff761","Gas - tar is sometimes recommended for certain purposes as an insecticide , and more frequently as a repellent ; but it is rarely of any practical value .It never serves to repel from any sur - face which it does not cover and mechanically protect , â   that is to say , its odor will not prevent insects from attacking plants near it .It has been suggested that by placing it around the base of plants like squashes , the borers can be prevented from entering the plant ; but the moths will simply lay their eggs a little way from it , and the caterpillars , when hatched , bore into the stem at any point not actually touched by the tar itself .","odor","its","will not prevent insects from attacking plants near","http://data.odeuropa.eu/actor/ab5db478-7f7d-5404-b276-6048a0a547dc","Royal College of Physicians of Edinburgh","Economic entomology for the farmer and fruit-grower : and for use as a text-book in agricultural schools and colleges","http://archive.org/details/b21723606","1896","en","http://data.odeuropa.eu/time/9b29f9a9-44e6-53db-a132-322e536a2c4a","1896","1896","1896","https://sws.geonames.org/8055798/","Sharikat Sinnuqruţ lil Mawādd al Ghidhā’īyah","http://data.odeuropa.eu/source/573be5cb-75ea-5fd6-b98c-8ada37e3be9a/fragment/7f4ce3d2-20d0-5ac0-ab48-23e5ebb3dda6","particularly desirable","repugnant"
