"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.0.words.4","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.1.words.4","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.2.words.4","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.4.words.3","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.8.words.5","source.excerpts.8.words.6","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.9.words.3","source.excerpts.9.words.4","source.excerpts.9.words.5","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.11.words.3","source.excerpts.11.words.4","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.excerpts.13.words.3","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.17.words.3","source.excerpts.17.words.4","source.excerpts.17.words.5","source.excerpts.17.words.6","source.excerpts.17.words.7","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.18.words.2","source.excerpts.18.words.3","source.excerpts.19.@id","source.excerpts.19.value","source.excerpts.19.words.0","source.excerpts.19.words.1","source.excerpts.19.words.2","source.excerpts.20.@id","source.excerpts.20.value","source.excerpts.20.words.0","source.excerpts.20.words.1","source.excerpts.20.words.2","source.excerpts.20.words.3","source.excerpts.20.words.4","source.excerpts.21.@id","source.excerpts.21.value","source.excerpts.21.words.0","source.excerpts.21.words.1","source.excerpts.22.@id","source.excerpts.22.value","source.excerpts.22.words.0","source.excerpts.22.words.1","source.excerpts.23.@id","source.excerpts.23.value","source.excerpts.23.words.0","source.excerpts.23.words.1","source.excerpts.23.words.2","source.excerpts.24.@id","source.excerpts.24.value","source.excerpts.24.words.0","source.excerpts.24.words.1","source.excerpts.24.words.2","source.excerpts.24.words.3","source.excerpts.24.words.4","source.excerpts.25.@id","source.excerpts.25.value","source.excerpts.25.words.0","source.excerpts.25.words.1","source.excerpts.25.words.2","source.excerpts.25.words.3","source.excerpts.25.words.4","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","smellSource.1.@id","smellSource.1.label","smellSource.2.@id","smellSource.2.label","smellSource.3.@id","smellSource.3.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","relevantExcerpt","license"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/d71575ac-355b-520a-bcc0-cc89756ef878","http://data.odeuropa.eu/gallica","odorantes","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/00e6f41a-b5b1-5c90-a4d0-04c733135c05","Voilà comment la liberté doit être comprise ; pour qu ’ elle arrive à tous , il faut qu ’ elle appartienne à chacun en particulier .Ce soir , pendant cet entretien que j ’ ai encore avec vous , le parfum de vos fleurs arrive jusqu ’ à moi : l ’ aimerai - je moins parce que je saurai ce qui le compose ? Oh ! non ; j ’ admire bien plutôt cette grandeur dans la simplicité des moyens , cette force qui ne eraint rien et se laisse deviner .Pendant que je vous parle , les étoiles paraissent au ciel , illuminant de leurs constellations l ’ horizon qui fuit et s ’ agrandit comme pour avertir qu ’ il est infini ; elles projettent des scintillations magiques dont les éclats vont éclairer des mondes inconnus .","parfum","je","moi","Ce soir","vos fleurs","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/0f21f547-1ae9-5ca8-af62-87e88b7f7ac9","Parmi les rubiacées d ’ Europe , on trouve le ga - lium , aux fleurs d ’ un blanc de lait chez plusieurs variétés , ou aux fleurs jaunes chez le galium — 74 — caille - lait , nom qu ’ il doit à ce qu ’ on supposait que cette plante peut faire cailler le lait .Dans la fabrication de quelques fromages , on s ’ en sert en la mêlant à la présure ; sans doute le galium donne un goût prononcé à ces fromages , sa fleur ayant une odeur très - pénétrante .Les rubiacées sont divisées en plusieurs tribus qui diffèrent entre elles par la forme du fruit ou par leur inflorescence .","odeur","prononcé","sa fleur","très - pénétrante","galium","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/4df53897-e1ce-5dc9-a1f4-c9f867c4232c","Vous vous rappelez le labelle de l ’ orchis .Les labiées ont quatre étamines , dont deux plus petites , un fruit composé de quatre carpelles ; leur tige , presque toujours quadrangu - laire , a des feuilles opposées , couvertes d ’ huiles essentielles auxquelles ces plantes doivent leurs principes aromatiques .Ces huiles sont employées à préparer des eaux spiritueuses , ou bien on s ’ en sert pour les parfums .","huiles","plantes","aromatiques","labiées","essentielles","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/52ebe54a-08cd-5156-89f0-98915a93a784","linacécs présentent quelques fleurs culti - 9 98 — principal mérite réside dans la plante qui fournit le lin avec lequel on tisse des étoffes .Les graines sont émollientes , et l ’ huile qu ’ on en extrait est employée dans les arts .Les caryophyliées ont un calice persistant , tubuleux , par conséquent monosépale , denté au sommet ou seulement divisé .","émollientes","graines","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/5723c064-7ef2-5bb2-b31e-adedaf1ce0f1","Leurs fleurs sont jaunes , blanches ou légèrement rosées .Une odeur d ’ ammoniaque s ’ échappe de ces plantes en putréfaction .Mais aussi elles sont très - nutritives ; telles sont les nombreuses variétés de choux et de raves .","odeur","ammoniaque","en","plantes en","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/612029c0-9325-5e87-8247-7df6b6ee6aef","Ne vous est - il pas arrivé quelquefois d ’ éprouver un violent * mal de tête dû à l ’ odeur particulière qui se dégage des chenevières pendant l ’ été ? C ’ est avec les feuilles du chanvre qu ’ on récolte dans l ’ Inde que se prépare une substance nommée haschich ; elle est narcotique , et prise à l ’ intérieur elle produit les hallucinations , les rêves étranges que causent ces poisons .Hélas ! ces rêves qu ’ enfante aussi l ’ opium , cet autre narcotique extrait de la capsule du pavot , éteignent peu à peu l ’ intelligence dans ces cerveaux affaiblis , brisés .Plaignez les malheureux plongés dans ce désordre de l ’ idée , où l ’ homme ne s ’ appartient plus .","narcotique","opium","capsule du pavot","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/636aa833-5e6d-501f-b55a-324bc9acc75e","Mais aussi elles sont très - nutritives ; telles sont les nombreuses variétés de choux et de raves .Elles doivent à une huile essentielle leurs propriétés stimulantes , connues surtout dans la moutarde et le cresson ; ces propriétés sont affaiblies par des principes sucrés dans les parties qui sont privées d ’ air , comme les radis , les choux - fleurs et beaucoup d ’ autres encore .La médecine puise en eux des stimulants dits antiscorbutiques .","stimulantes","huile essentielle","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/645e15b0-05ad-5ea7-9959-bb9ed08bb1b9","Les feuilles sont ailées avec impaire .Les spirées constituent une autre tribu où se voient des fleurs charmantes disposées en pani - cule , comme dans la spirée , reine des prés , ou la filipendule aux fleurs odorantes d ’ un blanc rosé .La différence entre les fleurs , dans les subdivisions des rosacées , devient encore plus apparente dans leurs fruits .","fleurs","odorantes","fleurs odorantes","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/6ac43b17-44e0-5c23-9fab-9bca8362f9d5","Ganglion ophthalmique .Ce soir , pendant cet entretien que j ’ ai encore avec vous , le parfum de vos fleurs arrive jusqu ’ à moi : l ’ aimerai - je moins parce que je saurai ce qui le compose ? Oh ! non ; j ’ admire bien plutôt cette grandeur dans la simplicité des moyens , cette force qui ne eraint rien et se laisse deviner .Pendant que je vous parle , les étoiles paraissent au ciel , illuminant de leurs constellations l ’ horizon qui fuit et s ’ agrandit comme pour avertir qu ’ il est infini ; elles projettent des scintillations magiques dont les éclats vont éclairer des mondes inconnus .","parfum","fleurs","je","vos","moi","Ce","soir","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/6ebbfcba-aec3-597f-8838-ecc3a51cacf2","Des résines sont les principaux produits qu ’ on en retire .Ces résines sont odorantes dans la famille des burséracées , qui fournit la myrrhe , l ’ encens , le baume dé la Mecque ; d ’ autres sont employées dans les arts , et fournissent des vernis remarquables .La laque du Japon , de couleur rouge , produit du stag - maria verniciflua ; le vernis du Japon , qui est d ’ un beau noir , vient du rhus vernix .","myrrhe","encens","baume","résines","odorantes","Mecque","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/81738488-617f-5ea2-8715-aac88886c2b2","Mais beaucoup de graminées , de celles mêmes de nos climats , ont une odeur vive et pénétrante .Une graminée , l ’ andropogon muricatum , a une racine odorante , connue sous le nom de vétyver .On s ’ en sert pour parfumer le linge * et pour chasser les insectes .","odorante","racine","graminée","andropogon muricatum","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/824d1c9e-b45b-56f2-b7fc-d4b4a72a67bd","Ce sont des plantes herbacées , vivaces , ou annuelles ; leur tige est creuse à l ’ intérieur ; leurs feuilles alternes sont profondément divisées et embrassent la tige par une gaine large et longue .Une huile aromatique est contenue dans les graines de quelques - unes de ces plantes ; d ’ autres parties — 78 du végétal , surtout l ’ écorce et les feuilles , présentent diverses propriétés , soit des gommes - résines , soit des principes narcotiques , comme par exemple la ciguë , avec laquelle , dit - on , se prépara le breuvage qui donna la mort au sage Socrate .Dans d ’ autres espèces , au contraire , certaines parties de ces plantes servent d ’ aliments ou de condiments culinaires , tels sont le persil , le cerfeuil et bien d ’ autres encore .","huile","aromatique","narcotiques","graines de quelques","unes de ces plantes","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/863f2974-6bd0-5f15-97a8-9ef2304c1946","De la racine tuberculeuse de quelques espèces , on retire un aliment très - nourrissant connu sous le nom de salep .La vanille , dont le suave parfum nous est si bien connu , est le fruit d ’ une orchidée .Des plantes voisines de cette famille sont les arum , dont quelques - uns sont cultivés pour leur beauté ; celui qui vient naturellement dans nos climats est connu sous le nom de moine ; ce nom , il le doit à une expansion foliacée nommée spa - the , qui l ’ enveloppe comme le capuchon d ’ un moine .","suave","parfum","vanille","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/9bfce220-0b5e-5fc8-934c-c634ccc67393","Les fleurs de ces deux familles , réunies en épis ou en épillets , n ’ ont rien de remarquable .Mais beaucoup de graminées , de celles mêmes de nos climats , ont une odeur vive et pénétrante .Une graminée , l ’ andropogon muricatum , a une racine odorante , connue sous le nom de vétyver .","pénétrante","odeur","vive","beaucoup de graminées","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/a5a876f7-573e-59d4-bf42-5450c6a21434","Les labiées ont quatre étamines , dont deux plus petites , un fruit composé de quatre carpelles ; leur tige , presque toujours quadrangu - laire , a des feuilles opposées , couvertes d ’ huiles essentielles auxquelles ces plantes doivent leurs principes aromatiques .Ces huiles sont employées à préparer des eaux spiritueuses , ou bien on s ’ en sert pour les parfums .Le thym , la lavande , la sauge , le serpolet , le romarin et beaucoup d ’ autres végétaux appartiennent à cette famille .","parfums","eaux","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/b35b7014-b183-52cf-b09e-0d8a2f3f41b9","Il faut savoir tout jeune encore pourquoi l ’ on se dirige vers tel ou tel but .Quand on sait où l ’ on va , la marche est plus assurée , n ’ est - il pas vrai ? Retournons donc à nos plantes , que nous quitterons quelquefois pour aller glaner ailleurs , dans cette riche moisson des sciences ; car , tout en respirant le suave parfum de la fleur , nous pouvons bien remarquer l ’ insecte qui bourdonne autour d ’ elle , la terre qui la nourrit , et toute cette profusion de détails qui ne font qu ’ une chose , la vie .— 13 — La plante naît et meurt où l ’ a placée la nature , et ne peut changer de lieu .","parfum","fleur","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/c8d7fde2-7119-50b9-8f27-6a6fa522259c","— 46 Les iridées , les amaryllidées et les liliacées , trois familles composées de fleurs charmantes , ont un périanthe à six divisions ( on nomme pé - rianthe l ’ enveloppe florale ) , trois ou six étamines , un ovaire à trois loges .Mais pour cela , n ’ allez pas croire que , semblable à Pénélope , la plante efface la nuit ce qu ’ elle a construit le jour ; il n ’ en est rien : dans le demi - engourdissement que produit sur elle l ’ absence de lumière , la plante n ’ exhale que peu d ’ acide carbonique en comparaison de celui qu ’ elle a reçu le jour .SEPTIÈME ENTRETIEN .","exhale","plante","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/d5b2db9a-2b0a-5958-89c3-52221c248e1f","Les fleurs du chanvre sont dioïques ; sa graine , nommée che - nevis , contient de l ’ huile ; ses feuilles renferment un principe narcotique très - prononcé .Ne vous est - il pas arrivé quelquefois d ’ éprouver un violent * mal de tête dû à l ’ odeur particulière qui se dégage des chenevières pendant l ’ été ? C ’ est avec les feuilles du chanvre qu ’ on récolte dans l ’ Inde que se prépare une substance nommée haschich ; elle est narcotique , et prise à l ’ intérieur elle produit les hallucinations , les rêves étranges que causent ces poisons .Hélas ! ces rêves qu ’ enfante aussi l ’ opium , cet autre narcotique extrait de la capsule du pavot , éteignent peu à peu l ’ intelligence dans ces cerveaux affaiblis , brisés .","odeur","particulière","narcotique","substance","poisons","pendant l ’ été","haschich","feuilles du chanvre","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/d63ff80e-b4da-5139-8099-5a1f8a9fe084","Elle n ’ est pas de notre climat , et ne peut être cultivée dans notre pays qu ’ en serre chaude .On récolte la racine , qu ’ on humecte et qu ’ on fait ensuite sécher à l ’ air libre ; c ’ est alors qu ’ elle laisse échapper le principe odorant dont elle est douée .Une autre graminée , le gynérium — 37 — argenteum , ou herbe des Pampas , décore magnifiquement les jardins par ses tiges hautes quelquefois de deux mètres , et terminées par une panicule argentée et soyeuse .","odorant","elle","racine","humecte","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/d7522d4a-1d82-5385-a544-090b471d716a","L ’ arro - che ( bonne - dame ) , l ’ épinard , sont alimentaires ; ce dernier a des fleurs dioïques .Le genre chenopodium , mot qui signifie pied d ’ oie , de la forme de la feuille , possède de nombreuses variétés ; une d ’ elles , très - commune dans les lieux cultivés , le chénopodium vulvaria ( ansé - rine vulvaire ) , a une odeur fétide ; elle contient beaucoup d ’ ammoniaque .On l ’ emploie en médecine .","fétide","odeur","chénopodium","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/d891e459-2a2f-5cde-a6d6-09c269739580","Celui - ci est employé , car vous savez qu ’ on fabrique des toiles avec ses fibres , après avoir fait rouir ses tiges .Les fleurs du chanvre sont dioïques ; sa graine , nommée che - nevis , contient de l ’ huile ; ses feuilles renferment un principe narcotique très - prononcé .Ne vous est - il pas arrivé quelquefois d ’ éprouver un violent * mal de tête dû à l ’ odeur particulière qui se dégage des chenevières pendant l ’ été ? C ’ est avec les feuilles du chanvre qu ’ on récolte dans l ’ Inde que se prépare une substance nommée haschich ; elle est narcotique , et prise à l ’ intérieur elle produit les hallucinations , les rêves étranges que causent ces poisons .","fleurs","narcotique","feuilles","chanvre","très - prononcé","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/e631f363-63d8-5dec-ac2c-79be734e9e1b","La médecine puise en eux des stimulants dits antiscorbutiques .Les résédacées , dont quelques espèces sont originaires de nos contrées , n ’ ont rien de bien remarquable ; le réséda odorant , qui est cultivé , vient d ’ Orient ; le réséda lutéola , gaude , fournit une belle couleur jaune employée en teinture .linacécs présentent quelques fleurs culti - 9 98 — principal mérite réside dans la plante qui fournit le lin avec lequel on tisse des étoffes .","odorant","résédacées","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/edd72b86-eea3-57a4-ae95-211fd9b7b7c6","Les renonculacées contiennent un poison âcre très - développé dans l ’ aconit .Par la dessication , on se débarrasse en partie du principe vénéneux de ces plantes dont les éléments sont très - volatils .Il me semble n ’ avoir omis de vous parler d ’ aucune des fonctions relatives aux plantes .","vénéneux","ces plantes","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/f40d80d5-9ccd-547d-b285-92c5976f0b8d","Une graminée , l ’ andropogon muricatum , a une racine odorante , connue sous le nom de vétyver .On s ’ en sert pour parfumer le linge * et pour chasser les insectes .Elle n ’ est pas de notre climat , et ne peut être cultivée dans notre pays qu ’ en serre chaude .","parfumer","linge","chasser les insectes","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/ffb381b8-1dda-5b99-94a3-380b382673e9","Les ampélidées ou vinifères sont des arbrisseaux grimpants , dont les tiges sarmenteuses ont des nœuds renflés pouvant se désarticuler , et des vrilles , petits rameaux avortés avec lesquels elles s ’ accrochent aux corps environnants .A leurs fleurs petites , mais d ’ une délicieuse odeur , succèdent des fruits en baie que tout le monde connaît ; c ’ est le raisin .On en retire des boissons fermentées , le vin et les alcools les plus renommés .","odeur","délicieuse","leurs fleurs","tout le monde","fruits en baie","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/ffdc51ce-2f15-508a-b52b-14ee1a606c64","La — 60 mélisse et la menthe poivrée sont employées avec avantage en guise de thé .Une autre labiée , le patchouly ( pogostemon ) , possède un parfum excessivement prononcé .Cette dernière plante , originaire de l ’ Inde , ne peut être cultivée ici qu ’ en serre chaude .","parfum","labiée","patchouly","excessivement prononcé","pogostemon","http://data.odeuropa.eu/actor/c89b539b-0a5f-5672-9b71-960dbc26f7fc","Fanny  Faguet","Un bouquet de fleurs, par Mme Fanny Faguet","https://gallica.bnf.fr/ark:/12148/bpt6k933456m","1865","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/103","Myrrh","http://data.odeuropa.eu/vocabulary/olfactory-objects/211","Balm","http://data.odeuropa.eu/vocabulary/olfactory-objects/259","Resin","http://data.odeuropa.eu/vocabulary/olfactory-objects/269","Incense","http://data.odeuropa.eu/time/3887b56b-870f-51ba-86cb-8e88a2fe3f24","1865","1865","1865","https://sws.geonames.org/104515/","Makkah","http://data.odeuropa.eu/source/caacd355-2d2a-5e9a-9b91-6e1d0223e726/fragment/6ebbfcba-aec3-597f-8838-ecc3a51cacf2","Public domain"
