"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.1.words.4","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.3.words.3","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.5.words.3","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.9.words.3","source.excerpts.9.words.4","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.14.words.3","source.excerpts.14.words.4","source.excerpts.14.words.5","source.excerpts.14.words.6","source.excerpts.14.words.7","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.16.words.2","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","emotion.1.@id","emotion.1.label","relevantExcerpt","license","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/b93b1b68-2471-5d64-bb57-7425a0129b3b","http://data.odeuropa.eu/gallica","odeur","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/1464bd02-47f9-5d64-bca9-43a9f9568d22","Le diplomate américain , aussi rigide que son plastron , mangeait et ne baissait la tête d ' un cran .Or , l ' on servit d ' un certain vin , odorant , sucré , couleur de l ' agate , exquis comme des fruits desséchés au soleil , — comme ce raisin confit qu ' on trouve sur un coteau , par hasard , aux derniers jours de l ' automne .Bécot , après l ' avoir goûté , demanda son nom .","odorant","sucré","derniers jours de l ' automne","certain vin","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/181599c4-d0b7-5542-ba8b-b8bf10eac499","yeux des images toutes claires : leurs maisons peintes en jaune , leurs toits de tuiles vives , — et leur clocher carré surmonté d une cloche , qui se suspend dans une dentelle de ferronnerie , — et une petite place tachetée de gros platanes , où quelque fille aux cheveux noirs , en jupon rose , dépose auprès d ' une fontaine sa jolie cruche ventrue .Toutes mouchetées de plantes sombres , ou décorées d ' oliviers gris , les montagnes se dressaient maintenant non loin de la route , au delà des champs de maïs ; le vent apportait leur agréable odeur .Le Canigou , le grand sommet qui règne sur le Roussillon , s ' isolait majestueusement et arrondissait son énorme échine rocheuse , qui paraissait bleue comme le saphir .","agréable","odeur","leur","plantes","montagnes","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/296e6c06-ad05-5b19-84c8-2ca227e29cc7","eh bien ! n ' oublie donc pas de fermer la fenêtre ? Tu comprends ? Cela vaudra mieux ? Il se tut , et il y eut un long moment de silence .On entendait , parmi les pierres et les herbes odorantes , les sauterelles retomber avec un petit bruit sec .Le dragon enfin se leva lentement et vint jusqu ' à son cousin dont il ne voyait pas le visage .","pierres","odorantes","herbes","sauterelles","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/3c973b08-896d-5e04-ae49-7a66d60fc65f","Bécot ne protesta point , et prit en haute estime l ' hospitalité espagnole .De si bon vin , en quantité , et le tendre parfum des femmes , et la faveur de découvrir , entre les roses , le visage charmant de Georgette Borelli ..","parfum","vin","femmes","tendre","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/4b0f1a58-2b33-5143-b1c1-23cb3db473de","Mais c ' était à refaire ! Il .fallut reconquérir les lèvres et les seins ; et elle avait mis un nouveau parfum .Elle se défendait opiniâtrement , avec une négligence savante et une douceur inlassable ; quand on avait le mollet , on n ' avait pas le genou .","parfum","lèvres","seins","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/502c7eca-780c-5164-b524-ae04cd151178","CHAPITRE SEIZIÈME Où Bécot éprouve une douleur sans nom , et tient des propos étranges .Bécot se coucha donc sur l ' herbe brûlée , au pied du seringat étoilé de fleurs blanches , qui répandaient leur odeur capiteuse .Il alluma sa petite pipe en bois de violette , mais il la posa près de lui .","odeur","leur","capiteuse","fleurs blanches","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/5d13a23c-7a90-57fe-baee-fd665095128c","Car il n ' était rentré qu ' à huit heures du matin , — après cette nuitée d ' amour .Et , tout entier , il baignait encore dans un charmant parfum ; il croyait sentir les cheveux de Geor - gette sur sa joue , sur son épaule , et même le flanc câlin de Georgette attaché à son flanc ..","parfum","charmant","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/61b67b74-fc67-5b88-9a82-1a6e4df4df29","De jolis reflets verts , vifs comme des animaux , luisaient dans les miroirs .On respirait une bonne odeur d ' eau parfumée , et , à voir les draps de lit , si fins , ornés de dentelle , et les meubles douillets et coquets , on se serait cru dans la chambre d ' une jeune femme .Marraine se négligeait dans ses ajustements , mais elle prenait de son corps le soin le plus délicat .","bonne","odeur","eau parfumée","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/842f5019-00f8-591c-bfba-912e1188b421","C ' était un éblouissement : tous les deux , ils fermaient un peu les paupières .Pourtant , non loin du wagon , dans la transparence des eaux dorées , semblait s ' exhaler et monter déjà la nuit violette .Tu comprends , j ' ai tant vécu .","exhaler","wagon","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/8c5f5adf-d105-5f9c-946b-ed72c1b81331","Bécot , capricieusement , s ' y coucha de tout son long , les deux bras en croix et les yeux au ciel ; elle vit briller l ' émail de ses dents .— Viens près de moi , murmura - t - il , on va se reposer ; on se repose si bien , couché dans la montagne ! Et , tu sais , à ras de terre , on respire une si bonne odeur : la bruyère , le thym ..","bonne","odeur","thym","bruyère","ras","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/ad804e47-8c90-5e76-b189-2d9b8ef97b6a","Par - devant s ' étendait une terrasse de briques qu ' ombrageait un magnolia , dont la masse luxuriante montait bien plus haut que la maison .Un puits ouvert à ras de terre et couronné de pots de fleurs , de gros figuiers aux bras bleuâtres , de très vieux cyprès , une magnifique allée de lauriers - roses , donnaient aussi au jardin le parfum de l ' Orient .Au bord du puits était pelotonné un chat noir .","parfum","lauriers","jardin","Orient","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/b2303b41-f83d-51bb-a8f7-33d174ea9e71","Il l ' avait vue soudain qui se détachait , toute blanche , devant un mur de cyprès noirs .C ' était dans ce grand jardin qui sentait le mimosa , avec ces beaux pêchers déjà pointillés de fleurs , et cette allée de camélias épanouis où elle criait son admiration ..","sentait","grand jardin","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/c826d91c-65a8-5113-8bc9-f2fdfd85411c","Il faisait allusion à un mot malheureux , un mot naïf de Claire , qui , cet hiver , avait égayé Perpignan .Claire Bonafous , un jour , recevait les visites , dans le salon de sa mère ; et elle était fort enrhumée .Toutes les dames , en entrant , remarquaient qu elle avait le nez rouge et lui disaient : « Ma pauvre enfant , quel gros rhume vous avez là ! » ou quelque chose d ' approchant .","salon","enrhumée","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/d3438935-5ae0-5624-9574-6d043f3ea07a","Quant à Bécot , qui , d ' ordinaire , se levait avec les oiseaux , il faisait sans doute la grasse matinée et ne se montrait point ; on sait que la nuit passée il était rentré tard .Au second coup de cloche , il apparut enfin , poudré et parfumé ; mais il avait les yeux battus et l ' air languissant .Sa marraine , tout aussitôt , ne manqua point de le taquiner sur cette mine intéressante ; et le bon M .","parfumé","poudré","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/d3b573b6-cd73-55d8-8944-97e93c01dfc8","Bécot la rattrapa tandis que , hors d ' haleine , elle se jetait dans un bouquet de ces arbres sombres , et il la prit entre ses bras ; il sentait palpiter son coeur : un cœur d ' oiseau .Il baisa doucement sa joue , puis ses lèvres un peu rudes , mais très fraîches ; et la bonne senteur de toutes ces branches noires , ployantes et piquantes , de ces cèdres et de ces pins qui les enveloppaient , se mêlaient de façon exquise à l ' odeur tiède de son corps .— Laissez - moi ! fit - elle .","bonne","odeur","corps","senteur","tiède","cèdres","pins","branches noires","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/e5cc55bc-faec-5194-a75b-39a53e91293c",".» Hubert découvrit tout à coup la tour carrée et lumineuse du petit château , qui s ' adossait au flanc de la montagne ; il poussa une barrière , suivit quelques allées que parfumaient les massifs de fleurs , et à la porte souleva un heurtoir en fer .Une fille rousse , parée d ' un tablier de soubrette , vint lui ouvrir et l ' introduisit aussitôt dans un petit salon bleu pâle , tout encombré de meubles , de légers paravents , de bibelots , tapissé de gravures et de portraits anciens .","parfumaient","château","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/f6426754-1f25-5e67-af56-f3cd41b58925","Le jardin , surchauffé , lui soufflait mollement au visage une bouffée qui sentait l ' herbe sèche et le laurier .On respirait aussi l odeur suave des fleurs ouvertes sur le magnolia .M .","suave","odeur","fleurs","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/f98a4f27-0fb3-56eb-9aad-5fcf561305cd","de Cahuzac s ' était tout redressé et ses yeux papillotants perdaient deux vieilles larmes .Puis , à petits pas , ils poursui - vire it kur mar - he , le long de ces lauriers clairs et qui sentaient le miel .— Ah ! Cher Monsieur , reprit Bécot , quelle horrible chose que les maux de l ' amour ! Cette femme , vous savez , je ne m en consolerai pas ! Je l ' aime éperdument .","miel","lauriers","sentaient","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/fb6df2d9-1001-54e5-90d4-1ae8cb02772d","Adieu , pour jamais , ma pauvre Georgette ! » Le jeune homme se perdit longtemps dans une rêverie sans issue ; enfin , il se coucha et dormit fort mal .Le vent qui entrait par la fenêtre ouverte , l ' odeur de la montagne , l ' aboiement des chiens , puis le chant des coqs , la lueur de l ' aube , tout le distrayait de son sommeil et venait se mêler à ses rêves .Il était debout avant le soleil , — avant que le diable ait mis ses bottes , comme disait Hubert .","odeur","montagne","http://data.odeuropa.eu/actor/9e1d244b-f9d2-5a4b-8708-e44953cd9fda","Louis  Codet","La fortune de Bécot... / Louis Codet","https://gallica.bnf.fr/ark:/12148/bpt6k9608722r","1921","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/409","Thyme","http://data.odeuropa.eu/time/f2285f2d-e682-502f-a634-7f034d85d5ff","1921","1921","1921","https://sws.geonames.org/291074/","Ras al-Khaimah","http://data.odeuropa.eu/emotion-type/relief","relief","http://data.odeuropa.eu/emotion-type/calmness","calmness","http://data.odeuropa.eu/source/2fb37ddc-5e1a-5660-b044-f5d2e5ab135c/fragment/8c5f5adf-d105-5f9c-946b-ed72c1b81331","Public domain","bonne"
