"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","relevantExcerpt","license"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/4595349f-bcdf-5735-b0d1-c7befda5bef5","http://data.odeuropa.eu/gallica","parfums","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/0f72a174-c3ca-5324-8893-9ac5d1a09c03",".Et Fabiano , ivre de joie , répondait en caressant ses cheveux blonds , si fins , si parfumés : — Je t ' aime , ô Bianca , parce que tu comprends ces sublimes beautés ; aussi tu vibre - _ 282 — ras avec elles dans mon coeur .— Cette nuit remplira ma vie d ' un pur souvenir .","cheveux","parfumés","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/2422f1e8-4b64-5712-b342-aa451b40e636","cette heure , la brise folle el voyageuse versait dans son ame une poésie folle et voyageuse aussi , et inspirait la passion .Les suaves parfums dé l ' eau et de l ' air l ' enivraient et la réjouissaient .- - Un instant elle oublia et fut heureuse .","suaves","air","parfums","eau","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/3b0cca26-1a69-5550-82a2-d890a58a1668","— Et moi je vous hais pour le matérialisme de votre être .Pour mon ami vous êtes encore le parfum que l ' on respire dans l ' air , - 249 — vous êtes la brise de l ' espérance , la fleur dont les couleurs charment la vue , le soleil dont les rayons caressent et réchauffent , vous êtes son calice , sa religion , sa bien - aimée , et pour moi vous êtes moins qu ' une femme ! 0 Bianca , n ' attendez rien de moi .Et la triste femme regagna , en pleurant , le beau palais de marbre où elle habitait en compagnie du vieux Murani .","parfum","fleur","air","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/4984686e-cda7-5759-ae7c-c74f1e8a3c0e","« Madame , » Il y a une petite fleur au ciel que Dieu » protège et cultive .Cette fleup d ' amour a » laissé descendre dans mon coeur un peu de » son parfum ; c ' est pourquoi je vous écris .» Mon sort est désormais entre vos mains , » car je vous aime .","parfum","son","coeur","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/83b11b47-be5e-53b5-896c-2c436dd9c4e0","le commissaire de police de la ville de faire arrêter le père Chardonneret .11 fut jeté dans un cachot noir et puant , où une vingtaine de voleurs et d ' ivrognes étaient entassés .Il arrive tous les jours que 7 sous les charges les plus légères , de pauvres innocents sont jetés dans des réceptacles d ' ordures , une fois plus dégoûtants que les auges des porcs .","puant","cachot","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/90913529-8326-5e3a-bfcf-4890101e77f5","Cette passion sera éternelle parce qu ' elle est simple et qu ' elle me vient du ciel .Aussi rien ne saurait me soulager , car mon ame trouve du courage pour souffrir dans le parfum d ' une fleur , dans le vent qui court .— Veillé - je ? suis - je sous l ' influence d ' un songe ? .","parfum","fleur","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/a0555d02-dfa5-561b-a69c-c087ebb137d2",".Quel charmant parfum ! ..","parfum","charmant","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/b94a914b-babf-53e7-99ee-a0f5f83460f3","— On eût dit que vous aviez » une ame .— Le temps étaitbeau pour vous , » les fleurs sentaient bon pour vous ..","fleurs","sentaient","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/dde19e38-17ce-53bf-ab7e-7cadd0815e2a","_ 230 - Et Francisque s ' alla promener sur le balcon qui entourait la maison .Pendant ce temps , le pauvre Fabiano humait avec volupté l ' air et le parfum de la nnit qui entraient par les fenêtres ouvertes .Le temps était superbe , et les étoiles d ' ôr se promenaient lentement dans le ciel ; leur douce lumière se mêlait aux vives clartés de la ville .","parfum","air","Pendant","nnit","le pauvre Fabiano","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/e48d6566-0911-5875-9689-e0a21ef555fd","Présente - toi à elle et agis avec prudence .Ne dépense pas d ' un seul coup tous tes moyens de séduction , et cesse de laisser divaguer ton amour dans ta cervelle ; renfermele dans le secret de ton coeur comme une liqueur parfumée .— Ce n ' est point ainsi que j ' aime Bianca , _ 224 - interrompit Fabiano , et tu ne peux me com » prendre .","parfumée","liqueur","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/e92298b0-c837-5aac-ad66-b0b4ba2e148b","Et il prit congé de l ' affreux Gabri , devenu d ' une dissimulation égale à sa profonde corruption .Le banquier n ' était pas encore au bas de l ' escalier que Gabri courut vers une porte qu ' il ouvrit ; il se trouva dans une petite pièce mal éclairée par une lampe puante , dans laquelle se tenaient plusieurs hommes de la police i - « — — ; Allons , dit vivement Gabri à ses vieux compagnons , il ne s ' agit pas de dormir ; alerte ! Un homme enveloppé d ' un manteau noir sort d ' ici ; courez après lui ; il faut lui laver les poches ; prenez le filet , car il est armé ! Les quatre hommes se levèrent et ramassèrent à terre un énorme fdet , semblable à ceux avec lesquels on attrape des écrevisses .— Bonne pêche ! leur dit .","puante","petite pièce","Gabri","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/f327902c-e619-5fb1-8e0e-9a67a13a8362","C ' est là que votre existence » se révèle et parle a mon coeur comme une » voix amoureuse .» Et cet amour pur , éthéré , m ' emporte » dans une région de fleurs , de lumière et de » ' parfums .» DE FABIANO A BIANCA .","fleurs","parfums","région","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/f9a97262-9cab-5b8b-903a-24bcf32cbd30","20 - 306 - Quand madame de Ghampy ne crut plus prudent de continuer à enterrer les enfants dans son jardin , on les enterra dans le cellier .En y entrant , on respirait une odeur infecte et cadavéreuse .La terre , fouillée à quatre ou cinq pouces de profondeur , laissait voir des membres d ' enfants épars çàet là ; car ces monstres déchiraient les malheureuses victimes qu ' elles faisaient mourir , afin de pouvoir cacher plus aisément les traces de leurs crimes .","infecte","odeur","cadavéreuse","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/fffcb531-4da7-50c8-9928-2db7d645f896","» Tu l ' aimeras un jour par le souvenir , — » mais rappelle - toi que ce souvenir se fanera » en vieillissant .Il perdra de son arôme » comme la fleur que Fabiano a trouvée et » qu ' il a entourée d ' une auréole si poé • tique .» Je t ' assure que tu es indigne de lui .","fleur","arôme","http://data.odeuropa.eu/actor/acf0ce07-d737-539c-8d23-292e534d7750","Charles  Marchal","Les mystères du grand monde. Tome 5","https://gallica.bnf.fr/ark:/12148/bpt6k5610542s","1844","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/72","Flower","http://data.odeuropa.eu/time/985764c0-fa79-5827-be8b-f83334ac09d0","1844","1844","1844","https://sws.geonames.org/12200097/","Region 2","http://data.odeuropa.eu/emotion-type/calmness","calmness","http://data.odeuropa.eu/source/1715512b-bf94-55ea-b5c0-dc7b5f5c248e/fragment/f327902c-e619-5fb1-8e0e-9a67a13a8362","Public domain"
