"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.4.words.3","source.excerpts.4.words.4","source.excerpts.4.words.5","source.excerpts.4.words.6","source.excerpts.4.words.7","source.excerpts.4.words.8","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.5.words.3","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.10.words.4","source.excerpts.10.words.5","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.12.words.3","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.excerpts.13.words.3","source.excerpts.13.words.4","source.excerpts.13.words.5","source.excerpts.13.words.6","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.15.words.2","source.excerpts.15.words.3","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.16.words.2","source.excerpts.16.words.3","source.excerpts.16.words.4","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.17.words.3","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.19.@id","source.excerpts.19.value","source.excerpts.19.words.0","source.excerpts.19.words.1","source.excerpts.19.words.2","source.excerpts.19.words.3","source.excerpts.19.words.4","source.excerpts.19.words.5","source.excerpts.20.@id","source.excerpts.20.value","source.excerpts.20.words.0","source.excerpts.20.words.1","source.excerpts.20.words.2","source.excerpts.20.words.3","source.excerpts.20.words.4","source.excerpts.21.@id","source.excerpts.21.value","source.excerpts.21.words.0","source.excerpts.21.words.1","source.excerpts.21.words.2","source.excerpts.21.words.3","source.excerpts.21.words.4","source.excerpts.21.words.5","source.excerpts.22.@id","source.excerpts.22.value","source.excerpts.22.words.0","source.excerpts.22.words.1","source.excerpts.23.@id","source.excerpts.23.value","source.excerpts.23.words.0","source.excerpts.23.words.1","source.excerpts.24.@id","source.excerpts.24.value","source.excerpts.24.words.0","source.excerpts.24.words.1","source.excerpts.24.words.2","source.excerpts.24.words.3","source.excerpts.25.@id","source.excerpts.25.value","source.excerpts.25.words.0","source.excerpts.25.words.1","source.excerpts.25.words.2","source.excerpts.25.words.3","source.excerpts.25.words.4","source.excerpts.26.@id","source.excerpts.26.value","source.excerpts.26.words.0","source.excerpts.26.words.1","source.excerpts.27.@id","source.excerpts.27.value","source.excerpts.27.words.0","source.excerpts.27.words.1","source.excerpts.27.words.2","source.excerpts.27.words.3","source.excerpts.27.words.4","source.excerpts.28.@id","source.excerpts.28.value","source.excerpts.28.words.0","source.excerpts.28.words.1","source.excerpts.29.@id","source.excerpts.29.value","source.excerpts.29.words","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","relevantExcerpt","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/1b74ce0f-2afa-57b7-87cc-f1bdfa9064e4","http://data.odeuropa.eu/wikisource","snuff","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/0a2b350e-1ae5-56ba-9610-fda77ae9593d",""" "" It is perhaps a little difficult , Madame , "" said Sir Percy , after a moment of silence between them , "" to go back over the past .I have confessed to you that my memory is short , but the thought certainly lingered in my mind that , at the time of the Marquis ' death , I entreated you for an explanation of those same noisome popular rumours .If that same memory does not , even now , play me a trick , I fancy that you refused me all explanation then , and demanded of my love a humiliating allegiance it was not prepared to give .","noisome","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/0b535334-536b-5c38-869a-42278f943f28","He took a pinch of snuff .Only he , who has ever by accident sniffed vigorously a dose of pepper , can have the faintest conception of the hopeless condition in which such a sniff would reduce any human being .Chauvelin felt as if his head would burst — sneeze after sneeze seemed nearly to choke him ; he was blind , deaf , and dumb for the moment , and during that moment Blakeney quietly , without the slightest haste , took up his hat , took some money out of his pocket , which he left on the table , then calmly stalked out of the room ! Chapter XII : The Scrap of Paper   MARGUERITE suffered intensely .","he","sniff","sniffed","a dose of pepper","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/115b9721-38bb-51a1-ae14-def088fe9f42","Then she blew out the flame , and held the paper to her nostril with perfect unconcern ."" How thoughtful of you , Sir Andrew , "" she said gaily , "" surely ' twas your grandmother who taught you that the smell of burnt paper was a sovereign remedy against giddiness ."" She sighed with satisfaction , holding the paper tightly between her jewelled fingers ; that talisman which perhaps would save her brother Armand ' s life .","smell","of burnt paper","sovereign remedy against giddiness","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/133a3633-abd9-5e50-8dda-211a03aadd66",""" No , "" he said presently , "" that is — as you were saying , Sir Percy — ? "" "" I was saying , "" said Blakeney , going up to Chauvelin , by the fire , "" that the Jew in Piccadilly has sold me better snuff this time than I have ever tasted .Will you honour me , Monsieur l ' Abbé ? "" He stood close to Chauvelin in his own careless , débonnaire way , holding out his snuff - box to his arch - enemy .Chauvelin , who , as he told Marguerite once , had seen a trick or two in his day , had never dreamed of this one .","snuff","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/13f44564-10e1-5fbc-9cdf-7ba9aa77877b","Everything around her was so still : only from far , very far away , there came like a long soft moan , the sound of the distant sea .The air was keen and full of brine ; after that enforced period of inactivity , inside the evil - smelling , squalid inn , Marguerite would have enjoyed the sweet scent of this autumnal night , and the distant melancholy rumble of the autumnal night , and the distant melancholy rumble of the waves ; she would have revelled in the calm and stillness of this lonely spot , a calm , broken only at intervals by the strident and mournful cry of some distant gull , and by the creaking of the wheels , some way down the road : she would have loved the cool atmosphere , the peaceful immensity of Nature , in this lonely part of the coast : but her heart was too full of cruel foreboding , of a great ache and longing for a being who had become infinitely dear to her .Her feet slipped on the grassy bank , for she thought it safest not to walk near the centre of the road , and she found it difficult to keep up a sharp pace along the muddy incline .","sweet","smelling","scent","she","The air","evil","Marguerite","inside the","squalid inn","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/1a94cef0-2068-5168-9d45-727cf59fd062",""" Lud love me ! "" whispered his Royal Highness to Marguerite , as soon as he had caught sight of the rigid figure of the old lady ; "" Lud love me ! she looks very virtuous and very melancholy ."" "" Faith , your Royal Highness , "" she rejoined with a smile , "" virtue is like precious odours , most fragrant when it is crushed ."" "" Virtue , alas ! "" sighed the Prince , "" is mostly unbecoming to your charming sex , Madame .","precious","odours","most fragrant","virtue","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/2799ec51-59cc-5d9f-acfa-9b62b7f5d79d","With one ear fixed on those fast - approaching footsteps , one eye turned to that door where Desgas and his men would presently appear , lulled into false security by the impudent Englishman ' s airy manner , he never even remotely guessed the trick which was being played upon him .He took a pinch of snuff .Only he , who has ever by accident sniffed vigorously a dose of pepper , can have the faintest conception of the hopeless condition in which such a sniff would reduce any human being .","snuff","He","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/2a0698ac-43dd-520b-b3f4-edf5c8c550ab","The individual who had come to the door in response to Sir Andrew ' s knock , and who , presumably , was the owner of this squalid abode , was an elderly , heavily built peasant , dressed in a dirty blue blouse , heavy sabots , from which wisps of straw protruded all round , shabby blue trousers , and the inevitable red cap with the tricolour cockade , that proclaimed his momentary political views .He carried a short wooden pipe , from which the odour of rank tobacco emanated .He looked with some suspicion and a great deal of contempt at the two travellers , muttering "" sacrrres Anglais ! "" and spat upon the ground to further show his independence of spirit , but , nevertheless , he stood aside to let them enter , no doubt well aware that these same saccres Anglais always had well - filled purses .","odour","He","of rank tobacco","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/3520d8b1-4948-5ff4-90de-7da9292c55ca","On the great bare walls , with their colourless paper , all stained with varied filth , there were chalked up at intervals in great bold characters , the words : "" Liberte — Egalite — Fraternite ."" The whole of this sordid abode was dimly lighted by an evil - smelling oil - lamp , which hung from the rickety rafters of the ceiling .It all looked so horribly squalid , so dirty and uninviting , that Marguerite hardly dared to cross the threshold .","smelling","evil - smelling","oil -","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/44f2b26d-5742-5f2c-8284-94b35ad7774e",""" It is only au revoir , Chauvelin , "" she said pleasantly , "" we shall meet at my Lord Grenville ' s ball , anon ."" And in her eyes the astute Frenchman , read , no doubt , something which caused him profound satisfaction , for , with a sarcastic smile , he took a delicate pinch of snuff , then , having dusted his dainty lace jabot , he rubbed his thin , bony hands contentedly together .Chapter X : In The Opera Box   IT was one of the gala nights at Covent Garden Theatre , the first of the autumn season in this memorable year of grace 1792 .","snuff","he","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/45ed0fca-1a2e-51c6-94db-d2e235251e39","Without exchanging more than a few words , Sir Andrew was leading her right across the town , to the other side from that where they had landed , and the way towards Cap Gris Nez .The streets were narrow , tortuous , and mostly evil - smelling , with a mixture of stale fish and damp cellar odours .There had been heavy rain here during the storm last night , and sometimes Marguerite sank ankle - deep in the mud , for the roads were not lighted save by the occasional glimmer from a lamp inside a house .","smelling","odours","damp","The streets","of stale fish","evil -","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/50b0a480-6c9a-522b-b955-01e7d33bc442","Chauvelin stood beside her , his shrewd , pale , yellow eyes fixed on the pretty face , which looked so sweet and childlike in this soft English summer twilight ."" You surprise me , citoyenne , "" he said quietly , as he took a pinch of snuff ."" Do I now ? "" she retorted gaily .","snuff","he","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/6008e8b3-3ee1-5ca2-8b84-19faf1fd573e","She had lost count of time ; dreamily she looked up at the moonlit sky , and listened to the monotonous roll of the waves .The invigorating scent of the sea was nectar to her wearied body , the immensity of the lonely cliffs was silent and dreamlike .Her brain only remained conscious of its ceaseless , its intolerable torture of uncertainty .","scent","invigorating","of the sea","nectar to her wearied body","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/6d9d9f8f-8882-57e4-95de-b3ba9e6f0630","Oh ! think ! think ! think ! of what she should do .The minutes flew on ; in this awful stillness she could not tell how fast or how slowly ; she heard nothing , she saw nothing : she did not feel the sweet - smelling autumn air , scented with the briny odour of the sea , she no longer heard the murmur of the waves , the occasional rattling of a pebble , as it rolled down some steep incline .More and more unreal did the whole situation seem .","sweet","odour","smelling","scented","she","briny","autumn air","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/73c2b006-1c19-565b-8f90-df69b1dec401","Where is that pretty wench of yours and the dish of soup ? Zooks , man , while you stand there gaping at the ladies , they will faint with hunger ."" "" One moment ! one moment , my lord , "" said Jellyband , as he threw open the door that led to the kitchen and shouted lustily : "" Sally ! Hey , Sally there , are ye ready , my girl ? "" Sally was ready , and the next moment she appeared in the doorway carrying a gigantic tureen , from which rose a cloud of steam and an abundance of savoury odour ."" Odd ' s life , supper at last ! "" ejaculated Lord Antony , merrily , as he gallantly offered his arm to the Comtesse .","odour","savoury","steam","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/77ab6837-739f-501e-bd15-68565bc2a8c9","Not very far surely , for he had had less than a quarter of an hour ' s start of Chauvelin .She wondered if he knew that in this cool , ocean - scented bit of France , there lurked many spies , all eager to sight his tall figure , to track him to where his unsuspecting friends waited for him , and then , to close the net over him and them .Chauvelin , on ahead , jolted and jostled in the Jew ' s vehicle , was nursing comfortable thoughts .","ocean","scented","cool","bit of France","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/83b8ea29-eb40-5f85-9187-48a2cc62304b","Then he went very slowly up to a dresser which stood in a corner of the room ; from this he took an old pewter soup - tureen and slowly , and without a word , he handed it to his better - half , who , in the same silence , began filling the tureen with the soup out of her stock - pot .Marguerite had watched all these preparations with absolute horror ; were it not for the earnestness of her purpose , she would incontinently have fled from this abode of dirt and evil smells ."" Faith ! our host and hostess are not cheerful people , "" said Sir Andrew , seeing the look of horror on Marguerite ' s face .","she","smells","evil","dirt","Marguerite","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/8eb92ef7-124f-5cb1-a471-cad68d28b65d","Marguerite was left alone with her reflections .She had spread her travelling cloak over the straw , and was sitting fairly comfortably , as the straw was fresh , and the evil odours from below came up to her only in a modified form .But , momentarily , she was almost happy ; happy because , when she peeped through the tattered curtains , she could see a rickety chair , a torn table - cloth , a glass , a plate and a spoon ; that was all .","odours","her","evil","from below","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/8f6604ef-a92d-5d79-8504-6e9aa9447fcf",""" It is only au revoir , Chauvelin , "" she said pleasantly , "" we shall meet at my Lord Grenville ' s ball , anon ."" And in her eyes the astute Frenchman , read , no doubt , something which caused him profound satisfaction , for , with a sarcastic smile , he took a delicate pinch of snuff , then , having dusted his dainty lace jabot , he rubbed his thin , bony hands contentedly together .Chapter IX : The Outrage   A BEAUTIFUL starlit night had followed on the day of incessant rain : a cool , balmy , late summer ' s night , essentially English in its suggestion of moisture and scent of wet earth and dripping leaves .","snuff","he","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/bbd1da52-39be-5a9a-8d62-7a125b692d5d",""" Indeed , Brogard having placed what was strictly necessary upon the table , seemed not to trouble himself any further about his guests .The Mere Brogard had quietly shuffled out of the room , and the man stood and lounged about , smoking his evil - smelling pipe , sometimes under Marguerite ' s very nose , as any free - born citizen who was anybody ' s equal should do ."" Confound the brute ! "" said Sir Andrew , with native British wrath , as Brogard leant up against the table , smoking and looking down superciliously at these two sacrrres Anglais .","pipe","nose","smelling","sometimes","evil - smelling","Marguerite ' s very","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/bf53551a-7a08-5b52-b121-5e888f6cd2ab","He now pulled himself together , trying to look unconcerned in the very midst of his anticipated triumph ."" No , "" he said presently , "" that is — as you were saying , Sir Percy — ? "" "" I was saying , "" said Blakeney , going up to Chauvelin , by the fire , "" that the Jew in Piccadilly has sold me better snuff this time than I have ever tasted .Will you honour me , Monsieur l ' Abbé ? "" He stood close to Chauvelin in his own careless , débonnaire way , holding out his snuff - box to his arch - enemy .","snuff","me","better","the Jew","in Piccadilly","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/cef1f837-c882-5bf1-b423-fd4925358ee6",""" Zounds ! but I ' m as weak as a rat ! "" In a moment Marguerite was on her feet .Was she dreaming ? Were those great , stony cliffs the gates of paradise ? Was the fragrant breath of the breeze suddenly caused by the flutter of angels ' wings , bringing tidings of unearthly joys to her , after all her suffering , or — faint and ill — was she the prey of delirium ? She listened again , and once again she heard the same very earthly sounds of good , honest British language , not the least akin to whisperings from paradise or flutter of angels ' wings .She looked round her eagerly at the tall cliffs , the lonely hut , the great stretch of rocky beach .","fragrant","breath","the breeze","of","breeze","of the","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/d169e2e7-5fd9-5b62-9f07-c595826b0230",""" Marguerite instinctively shivered .Chauvelin had not raised his voice above a whisper ; he was now quietly taking a pinch of snuff , yet there was something in his attitude , something in those pale , foxy eyes , which seemed to freeze the blood in her veins , as would the sight of some deadly hitherto unguessed peril ."" Is that a threat , citoyen ? "" she asked at last .","snuff","Chauvelin","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/d7ddfc38-c9cb-523c-a2e8-baedf62ae4da",""" And in her eyes the astute Frenchman , read , no doubt , something which caused him profound satisfaction , for , with a sarcastic smile , he took a delicate pinch of snuff , then , having dusted his dainty lace jabot , he rubbed his thin , bony hands contentedly together .Chapter IX : The Outrage   A BEAUTIFUL starlit night had followed on the day of incessant rain : a cool , balmy , late summer ' s night , essentially English in its suggestion of moisture and scent of wet earth and dripping leaves .The magnificent coach , drawn by four of the finest thoroughbreds in England , had driven off along the London road , with Sir Percy Blakeney on the box , holding the reins in his slender feminine hands , and beside him Lady Blakeney wrapped in costly furs .","scent","of wet earth and dripping leaves","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/d905f6a4-18cd-59ef-ae8b-8456b2ead1e3","He took a pinch of snuff .Only he , who has ever by accident sniffed vigorously a dose of pepper , can have the faintest conception of the hopeless condition in which such a sniff would reduce any human being .Chauvelin felt as if his head would burst — sneeze after sneeze seemed nearly to choke him ; he was blind , deaf , and dumb for the moment , and during that moment Blakeney quietly , without the slightest haste , took up his hat , took some money out of his pocket , which he left on the table , then calmly stalked out of the room ! Chapter XXV : The Eagle and The Fox   MARGUERITE ' S breath stopped short ; she seemed to feel her very life standing still momentarily whilst she listened to that voice and to that song .","he","sniff","sniffed","a dose of pepper","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/dd9ad416-54f0-5f13-a76d-6acee9f43c74","Men in women ' s clothes , women in male attire , children disguised in beggars ' rags : there were some of all sorts : ci - devant counts , marquises , even dukes , who wanted to fly from France , reach England or some other equally accursed country , and there try to rouse foreign feelings against the glorious Revolution , or to raise an army in order to liberate the wretched prisoners in the Temple , who had once called themselves sovereigns of France .But they were nearly always caught at the barricades , Sergeant Bibot especially at the West Gate had a wonderful nose for scenting an aristo in the most perfect disguise .Then , of course , the fun began .","scenting","Sergeant Bibot","an aristo","at the West Gate","at the barricades","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/e03bf405-bdb7-5564-ac58-1d316944b4f2","and are as easily cured ."" Chauvelin took another pinch of snuff : he seemed very much addicted to that pernicious habit , so prevalent in those days ; perhaps , too , he found the taking of snuff a convenient veil for disguising the quick , shrewd glances with which he strove to read the very souls of those with whom he came in contact ."" No wonder , "" he repeated , with the same gallantry , "" that the most active brain in Europe is troubled with ennui .","snuff","Chauvelin","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/f7eadc11-8920-59b9-b183-3664637e1f70",""" Most of the chairs had broken backs , others had no seats to them , one corner of the table was propped up with a bundle of faggots , there where the fourth leg had been broken .In one corner of the room there was a huge hearth , over which hung a stock - pot , with a not altogether unpalatable odour of hot soup emanating therefrom .On one side of the room , high up in the wall , there was a species of loft , before which hung a tattered blue - and - white checked curtain .","odour","of hot soup","In one corner of the room","not altogether unpalatable","a stock -","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/fa3cc80f-86fb-5dcd-9949-2acfe92832f5",""" Now , fair Marguerite Blakeney , "" he added viciously between his clenched teeth , "" I think that you will help me to find the Scarlet Pimpernel ."" Chapter IX : The Outrage   A BEAUTIFUL starlit night had followed on the day of incessant rain : a cool , balmy , late summer ' s night , essentially English in its suggestion of moisture and scent of wet earth and dripping leaves .The magnificent coach , drawn by four of the finest thoroughbreds in England , had driven off along the London road , with Sir Percy Blakeney on the box , holding the reins in his slender feminine hands , and beside him Lady Blakeney wrapped in costly furs .","scent","of wet earth and dripping leaves","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/fb6dca08-92f3-566e-ba6e-0f21928d71c7",""" Faith ! our host and hostess are not cheerful people , "" said Sir Andrew , seeing the look of horror on Marguerite ' s face ."" I would I could offer you a more hearty and more appetising meal ..","appetising","http://data.odeuropa.eu/actor/20a42270-919c-5335-8f55-50f5f3335bc7","Emma Orczy","The Scarlet Pimpernel","https://en.wikisource.org/wiki/The_Scarlet_Pimpernel","1905","en","http://data.odeuropa.eu/time/72082e32-e83d-5d5c-9219-9f39b9101eb3","1905","1905","1905","https://sws.geonames.org/350862/","Piccadilly","http://data.odeuropa.eu/emotion-type/doubt","doubt","http://data.odeuropa.eu/source/8bae25d6-c786-54b5-ac1b-3006d17aac8a/fragment/bf53551a-7a08-5b52-b121-5e888f6cd2ab","better"
