"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.0.words.4","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.1.words.4","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","carrier.0.@id","carrier.0.label","carrier.0.exemplifies","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","relevantExcerpt","license"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/3a213604-97d1-5385-933b-a04beb5ac802","http://data.odeuropa.eu/gallica","odeur","http://data.odeuropa.eu/source/5d04f327-ec3e-5a46-8f40-a9867d12c623","http://data.odeuropa.eu/source/5d04f327-ec3e-5a46-8f40-a9867d12c623/fragment/13f2f6b2-952c-5a3a-8cf6-822c7b698900","MUSE MODERNE .I } Là , c ' est le peignoir bleu jeté sur la commode , Ici , c ' est un ruban , et l ' odeur à la mode ; Un délicat parfum part du discret flacon Et du petit sachet qu ' on met sur la poitrine , Sachet que l ' on devrait chanter sur l ' Hélicon ; Puis sur le marbre blanc est une éponge fine .NOCTURNE On quitta Paris , pleins d ' espoir , Lassés de ses mille lumières ! On prit le dernier train d ' Asnières .","parfum","odeur","délicat","flacon","ruban","http://data.odeuropa.eu/source/5d04f327-ec3e-5a46-8f40-a9867d12c623/fragment/d25c71d7-a53e-55a4-b548-723c2d106e73","Cheminant à pas lent Deux hommes au nez rouge , auprès du saint ciboire , Joignaient les mains .L ' encens jusqu ' au plus haut vitrail Répandait dans les airs l ' odeur de ces pastilles Qu ' on appelle à Paris « pastilles du sérail » .MUSE MODERNE .","odeur","encens","airs","sérail","ces pastilles","http://data.odeuropa.eu/actor/d0a041fe-fddd-5ef3-901d-7a7b40bb5eaa","Julien  Sermet","Muse moderne / par Julien Sermet","https://gallica.bnf.fr/ark:/12148/bpt6k5722470w","1881","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/269","Incense","http://data.odeuropa.eu/vocabulary/olfactory-objects/417","Air","http://data.odeuropa.eu/vocabulary/olfactory-objects/417","http://data.odeuropa.eu/time/7b1e2825-141c-59bf-8600-d1e37b1ec78e","1881","1881","1881","https://sws.geonames.org/6275295/","Serail","http://data.odeuropa.eu/vocabulary/plutchik/disgust","disgust","http://data.odeuropa.eu/source/5d04f327-ec3e-5a46-8f40-a9867d12c623/fragment/d25c71d7-a53e-55a4-b548-723c2d106e73","Public domain"
