"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.4.words.3","source.excerpts.4.words.4","source.excerpts.4.words.5","source.excerpts.4.words.6","source.excerpts.4.words.7","source.excerpts.4.words.8","source.excerpts.4.words.9","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.5.words.3","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.12.words.3","source.excerpts.12.words.4","source.excerpts.12.words.5","source.excerpts.12.words.6","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.15.words.2","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.16.words.2","source.excerpts.16.words.3","source.excerpts.16.words.4","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.17.words.3","source.excerpts.17.words.4","source.excerpts.17.words.5","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.18.words.2","source.excerpts.18.words.3","source.excerpts.18.words.4","source.excerpts.18.words.5","source.excerpts.18.words.6","source.excerpts.19.@id","source.excerpts.19.value","source.excerpts.19.words.0","source.excerpts.19.words.1","source.excerpts.19.words.2","source.excerpts.20.@id","source.excerpts.20.value","source.excerpts.20.words.0","source.excerpts.20.words.1","source.excerpts.21.@id","source.excerpts.21.value","source.excerpts.21.words.0","source.excerpts.21.words.1","source.excerpts.22.@id","source.excerpts.22.value","source.excerpts.22.words.0","source.excerpts.22.words.1","source.excerpts.22.words.2","source.author.0.@id","source.author.0.label","source.label","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","emotion.1.@id","emotion.1.label","relevantExcerpt"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/18a85d49-91f8-51dc-ae8f-2adcaae57760","http://data.odeuropa.eu/british-library","vapour","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/19c1c28b-0d71-5884-8e66-a661ef86a1ae","AVaiters and guests crowded rounded the fainting woman .AVater and perfume perfume were sprinkled on her forehead .It was not entirely uncommon for ladies to have such attacks in Noel Peter ' s Restaurant after an elaborate dinner .","perfume","her","perfume perfume","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/1ae69d8b-1e21-5dc4-a6a9-6871738e7caf","Arrived at his destination , he threw the cabman a florin , and bounded lightly up the stairs till he reached the top flat .The door he rang at was opened by a sluttish - looking woman , who in a coarse voice informed him that there was man wanting ben to see He brushed past her and entered a small close - smelling apartment , which served as a bed and living room , and there he found John Mure , still and wretched - looking , waiting for him .The farmer raised his eyes on the entrance of the young man , but there was no sign of recognition , of pleasure or pain in them .","smelling","he","close","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/1b27a8fd-1794-5e1b-a410-a077d0d907fa","AA7e have gone the pace , I do assure you , sir — few more , sir .Ah , sir , when I used to see and listen to Sliss Lilian it was like feeling the fragrance of the country air after after being half baked in a furnace .Poor , dear Sliss Lilian — I suppose she ' s grown out of all She has grown very No , sir , no .","I","fragrance","of the country air","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/1d7a419c-661a-5233-844e-ed028ea5f626","It must be confessed that the henchman ' s guests were somewhat of the rough and ready order , though they were all smartened up .From man and woman came an overpowering odour of yellow soap and hair oil .Rosy cheeks shone as though they had been pobshed for a week , and green ties , sometimes spotted wdth red , were in the ascendant .","odour","overpowering","of yellow soap and hair oil","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/2af2db0c-ea88-54b8-96c5-57764514e54c","Many other Refreshing Drinks can be produced with the Montserrat Lime - Juice Cordials — a list of which follows ■ .— kiiaeMa , op Fuf e ki - ftie ^ iUae Cordial , Aromatic , Clove , Strawberry , Raspberry , Sarsaparilla , Pineapple , Jargonelle , Peppermint , Quinine , also Lime - Pruit Juice Syrup CAUTION TRADE MARK ._ _ _ _ _ - RAPE MARK .","Aromatic","Clove","Strawberry","Raspberry","Pineapple","Peppermint","Sarsaparilla","Jargonelle","Lime - Pruit Juice Syrup","Quinine","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/2b9cbd47-b348-5439-b7f3-8528d4aa7184","Farmers themselves were staidly discussing current prices gravely engaged in shaking hands , or with mellowed lightness of speech seeking where a pickle o ' the rale guid might be obtained .An unmistakable odour of hair oil and yellow soap is over the whole , and the general tendency is to take a lively view of life and its responsibilities .If the master is frequent in his visits to the hotel the hind enjoys his glass arid his crack in bis hows .","odour","unmistakable","yellow soap","of hair oil","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/2c67182b-a8b0-54af-bb41-7b3e4f55b165","Tablets , 1 / r Hnscented 6d .PEARL GENTRIf ICE , & amp ; * Beautifying and Preserving the Teeth and Gums , gives a delightful fragrance to .the breath .","fragrance","delightful","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/360b86d3-d2b2-56f5-91fa-0b82ebdbab69","I thocht nae guid wud come o ' your midnicht haverings and writins .Faith , ye hadna been mony ticks oot o ' the farm when it was all ablaze , and the caller ail - was filled wi ' reek ; and , man , it was an awfu ' sicht .I ' m clean duue , sir .","reek","the caller","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/3ac5d5f3-d2a2-554f-b424-d3112f27fdbd","The light was dim , the marker not thinking it worth while wasting gas on his own efforts at fancy shots .The atmosphere was stifling ; the odour of stale tobacco which always clung about this room being roused into aggressive activity by the pipes of three bloated men who sat moodily readmg the sporting papers by the dirt - grimed window .Druid looks a good thing for the ' Counties Handicap , ' growled one .","odour","stifling","The atmosphere","of stale tobacco","about this room","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/3d0cc3be-b4a1-59d9-a345-9a9c496883da","Everything has an air of solidity , and the thick walls deaden all unpleasant noises .Many of these dwellings , which a few years ago even the bluest - blooded of aristocrats did not disdain to visit , have fallen into the avaricious grip of lodging house - keepers , but , with rare exception , these people are of good character , and the houses conducted with so much propriety that even Mrs Grundy has no excuse for sniffing the distant sky as she passes them .In one of the brightest - looking of these dwellings , situated at the Holborn end of the street , a lady on this same morning was busy packing up her trunks .","the","sniffing","Mrs Grundy","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/5081ca36-57bf-5192-acaf-520e4503af60","( TRADE MARK ) PURE LIME - FRUIT JUICE , Iu Imperial Quarts and Pints .Many other Refreshing Drinks can be produced with the Montserrat Lime - Juice Cordials — a list of which follows ■ .— kiiaeMa , op Fuf e ki - ftie ^ iUae Cordial , Aromatic , Clove , Strawberry , Raspberry , Sarsaparilla , Pineapple , Jargonelle , Peppermint , Quinine , also Lime - Pruit Juice Syrup CAUTION TRADE MARK .","Refreshing","with the Montserrat Lime - Juice Cordials","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/57075ca2-d5d9-5950-b105-2998e0e81741","AA ' ell , well , whatever her surroundings may be , she is good , I am sure of that , and nothing shall convince me to the contrary .AA ' hat an evil - smelling place this is .Here is the cobbler ' s cripple son .","smelling","evil - smelling","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/5e2f8086-e460-5626-b003-1398ed19a9b9","The sun was streaming through the open windows and the open doors .The fragrance of flowers , with a hint of the mild odour of the hay , was everywhere ; the hedges dotted with M ' ild roses ; the ail - thick with the song of birds ; the hum of the bumble bee as it hovered over the vase filled with brilliant hues on the table — a perfect summer day , with not a fleck of cloud to be seen in the deep blue sky .Dr Arnold had just arrived .","odour","fragrance","mild","of flowers","the hedges","of the hay","ild roses","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/6d148b66-24c8-5b95-a366-7214abb97d6f","Away to the west the sea was deeply blue , with flecks of whitest scam .Ailsa Craig was in a languid haze , and the Arran hills w7ere clothed in violet vapour .So far the credit of the altered appearance of the place was entirely due to the change of season .","vapour","the Arran","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/6fd7954a-01b8-527d-9f6a-827e200952cf","The marshy field was dry and cracked , the dark pool had become like a sheet as burnished steel , the corn was full and yellow7 , nodding in its weariness at the delay of the reapers .The fragrance of hay was in the air .Away to the west the sea was deeply blue , with flecks of whitest scam .","the air","fragrance","of hay","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/7bc3b45f-5060-575b-b175-6e2160705f8a","In a sort of recess on one side is a round tower , containing the spiral stairs of which our forefathers were so fond .The air is heavy and evil - smelling .At the head of the first stair might be found a large billiard room much frequented by two well - known book - makers , their customers , a few sharps , and a mixed crowd of knaves and fools , who had all at least one appetite in common — a burning desire to drink after the taverns were closed .","smelling","The air","evil","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/982c1deb-b439-5441-8d0e-4fa52a49bcde","No finer night for a long walk could have been desired .Never had he felt the air so fragrant and so refreshing .AA ' hen he was some miles away and on higher groimd , a lurid flash of light in the sky made him turn round .","fragrant","so","the air","he","so fragrant","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/991c4bbe-49e2-55f1-9c0a-2ed8118274b1","They entered the same vicious - looking building , passed down the same slimy steps , stopped at the same door , which had once threatened to shut Mr Decker out of life .It Mas opened from within , and a cold gust of foul - smelling air struck them on the faces and hurried past them up the stairs to the dank streets .It came from the trap on the floor which was now open .","them","smelling","foul","air","gust","foul - smelling","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/a24047e9-53e4-5113-a870-94b5db0c2994","It was incomprehensible to him how his brother could choose as a companion a man living in this mean and dirty way — Ralph , who all his life had been accustomed to bright rooms , pure air , perfect ventilation .What an abominable place , this miserable lodging with its cracked ware , its tattered carpet , its discoloured sheets , its choked - up fire place , and its overwhelming odour of stale tobacco , coarse whisky , and fried herrings , seemed after Glenfield , where the linen was spotless and the atmosphere so exhilarating .Ralph had evidently sadly degenerated in more ways than one since he had left Ayrshire .","odour","the atmosphere","its","overwhelming","of stale tobacco","coarse whisky","fried herrings","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/a24ee6d7-1bf8-523d-b331-a4ea02d30257","Accidentally he knocked it over .It fell with a crash on to the stone floor , and was shattered , the place becoming filled with the pungent vapour of the oil .In his press he managed to find a rushlight , and among the dim shadows which its feeble rays just made visible the two men sat down .","pungent","vapour","of the oil","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/c5bfee6f-7dd4-5dab-a478-2de6634f38a5","He had a trick of throwing his head on his shoulders and looking in a languishing way at you .In a word , Sir Cunninghame AA ' eare was no other than our old acquaintance Allan Jones , but dressed and scented beyond recognition , with a thousand fresh airs and new affectations .Some graces of manner he had acquired too .","scented","Sir Cunninghame","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/c8e27fa3-07da-5f6c-9d6e-1e79242eaa9e","Thk spirit itself is of a rich amber colour , and it has all the attributes of a first quality whisky .Mellow in taste , grateful in aroma , with an unexceptional bead , and possessing age .There are as many opinions about good whiskies as there are about good varieties of cheese , but I fancy most people will like At any rate , all lovers of whisky should give it a SAMPLES and QUOTATIONS to the TRADE only .","aroma","grateful","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/e142cbe9-ce56-53d8-b515-7dc682f0d412","This elongated but faithful individual had been so intent on finding Mr Jerdan ' s daughter , that he had allowed his other commission to become one of quite secondary importance .His zeal had also led him into the error of following several false scents , which at first promised to lead him to the missing heiress .Mr Decker was certainly not a heaven - born detective , but he managed to commit as many blunders as the most practised .","scents","false","him","http://data.odeuropa.eu/actor/e0eed7d5-f1a4-5e8c-a674-1e8101a2d77a","Harry BLYTH","Secret of Sinclair's Farm","1887","en","http://data.odeuropa.eu/time/dbaa2756-d3b2-505d-8169-691605cea51a","1887","1887","1887","https://sws.geonames.org/144480/","Ahrūn","http://data.odeuropa.eu/vocabulary/plutchik/boredom","boredom","http://data.odeuropa.eu/emotion-type/calmness","calmness","http://data.odeuropa.eu/source/89caa691-9d3a-5fe1-a712-64828ede3bbd/fragment/6d148b66-24c8-5b95-a366-7214abb97d6f"
