"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.2.words.4","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.6.words.2","source.excerpts.6.words.3","source.excerpts.6.words.4","source.excerpts.6.words.5","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.9.words.3","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.16.words.2","source.excerpts.16.words.3","source.excerpts.16.words.4","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.17.words.3","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.18.words.2","source.excerpts.18.words.3","source.excerpts.19.@id","source.excerpts.19.value","source.excerpts.19.words.0","source.excerpts.19.words.1","source.excerpts.19.words.2","source.excerpts.19.words.3","source.excerpts.19.words.4","source.excerpts.19.words.5","source.excerpts.19.words.6","source.excerpts.20.@id","source.excerpts.20.value","source.excerpts.20.words.0","source.excerpts.20.words.1","source.excerpts.20.words.2","source.excerpts.20.words.3","source.excerpts.21.@id","source.excerpts.21.value","source.excerpts.21.words.0","source.excerpts.21.words.1","source.excerpts.22.@id","source.excerpts.22.value","source.excerpts.22.words.0","source.excerpts.22.words.1","source.excerpts.23.@id","source.excerpts.23.value","source.excerpts.23.words.0","source.excerpts.23.words.1","source.excerpts.23.words.2","source.excerpts.24.@id","source.excerpts.24.value","source.excerpts.24.words.0","source.excerpts.24.words.1","source.excerpts.24.words.2","source.excerpts.25.@id","source.excerpts.25.value","source.excerpts.25.words.0","source.excerpts.25.words.1","source.excerpts.25.words.2","source.excerpts.25.words.3","source.excerpts.25.words.4","source.excerpts.25.words.5","source.excerpts.26.@id","source.excerpts.26.value","source.excerpts.26.words.0","source.excerpts.26.words.1","source.excerpts.26.words.2","source.excerpts.27.@id","source.excerpts.27.value","source.excerpts.27.words.0","source.excerpts.27.words.1","source.excerpts.28.@id","source.excerpts.28.value","source.excerpts.28.words.0","source.excerpts.28.words.1","source.excerpts.28.words.2","source.excerpts.28.words.3","source.excerpts.29.@id","source.excerpts.29.value","source.excerpts.29.words.0","source.excerpts.29.words.1","source.excerpts.29.words.2","source.excerpts.29.words.3","source.excerpts.30.@id","source.excerpts.30.value","source.excerpts.30.words.0","source.excerpts.30.words.1","source.excerpts.30.words.2","source.excerpts.30.words.3","source.excerpts.31.@id","source.excerpts.31.value","source.excerpts.31.words.0","source.excerpts.31.words.1","source.excerpts.31.words.2","source.excerpts.31.words.3","source.excerpts.32.@id","source.excerpts.32.value","source.excerpts.32.words.0","source.excerpts.32.words.1","source.excerpts.32.words.2","source.excerpts.32.words.3","source.excerpts.32.words.4","source.excerpts.32.words.5","source.excerpts.32.words.6","source.excerpts.33.@id","source.excerpts.33.value","source.excerpts.33.words.0","source.excerpts.33.words.1","source.excerpts.34.@id","source.excerpts.34.value","source.excerpts.34.words.0","source.excerpts.34.words.1","source.excerpts.34.words.2","source.excerpts.35.@id","source.excerpts.35.value","source.excerpts.35.words.0","source.excerpts.35.words.1","source.excerpts.35.words.2","source.excerpts.35.words.3","source.excerpts.35.words.4","source.excerpts.36.@id","source.excerpts.36.value","source.excerpts.36.words.0","source.excerpts.36.words.1","source.excerpts.36.words.2","source.excerpts.37.@id","source.excerpts.37.value","source.excerpts.37.words.0","source.excerpts.37.words.1","source.excerpts.38.@id","source.excerpts.38.value","source.excerpts.38.words.0","source.excerpts.38.words.1","source.excerpts.39.@id","source.excerpts.39.value","source.excerpts.39.words.0","source.excerpts.39.words.1","source.excerpts.39.words.2","source.excerpts.39.words.3","source.excerpts.39.words.4","source.excerpts.39.words.5","source.excerpts.40.@id","source.excerpts.40.value","source.excerpts.40.words.0","source.excerpts.40.words.1","source.excerpts.40.words.2","source.author.0.@id","source.author.0.label","source.label","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","relevantExcerpt"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/b1b27414-ac3b-5f5e-a62e-56de51811985","http://data.odeuropa.eu/british-library","odour","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/06245433-5723-51f6-b881-da4e5db1bd09","Thus for the next few days I sank into a pleasant dream , and floated contentedly through the hours , like the wind - borne flower petal on a summer ' s day .But the awakening — what of it ? What are the sensations of the opium smoker , when he awakes to his squalid misery , his despair and the bare world , from the phantasy , the coloured and scented glories , the impossible beauty and magnificence , of his fantastic paradise of pain ? * * ? & amp ; ene6rfte The awakening — what of it ? Merely the difference difference between the actual life of misery , and a realisation realisation of the imagined glories of an ideal Heaven .There is madness in the change that follows such awakening .","scented","he","glories","the opium smoker","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/1335d9ce-6d31-5e99-85b0-f3e14c8aa95e","How deeply would the withdrawal of that passion touch you ? ' His words excited me .' Have you any suspicion ? ' ( TJtiggttnng & amp ; ► able again to breathe the fragrant air of the past ? What are riches — what is health — what is life , when there is blood on everything I see and touch ? 53 12 * $ t - eneQrae of pines , terminating at the grass road before mentioned .This was a part of my large property , as was also the desolate moor , which ran for a great distance almost direct north on the opposite side .","fragrant","air","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/2521d087-80d5-5692-968d-afef94094e98","I would not open that door , not because I feared to face the cold matter upon the bed within , but that my intrusion would be motiveless .Then I recollected the nature of my approaching appointment , as I discerned the faint odour of the sickly flower which gleamed before my downward glance .I was a lover , in the full hot passion of manhood .","odour","faint","I","my","of the sickly flower","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/28ff67bf-37ca-5ef0-9376-43b6f716d089","The white petals fell around me like snowflakes .I recognised the distinctive odour , yet memory helped me not .' This is a very mad poppy , ' I cried .","odour","I","distinctive","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/2f8dd1a1-7d86-56c3-8518-35bf15322625","' He put the cork to his broken teeth and pulled .It came forth , while a frightful odour crept into the room .He lurched towards a side table , and clutched 263 ( & amp ; t & gt ; et £ ene6rae ! fa ' Ave , Tenebrae ! Ego moriturus vos saluto ! I gave this wild cry thrice , and satisfied the gibing demons at my heels .","odour","frightful","into the room","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/337f376a-901c-5036-88b4-304c20379119","He may struggle , fall and succumb — a mass of soul - charged matter overpowered by impalpable vapour .Let the odour be slight , the effect of poison weak , then the natural seeling of repugnance would probably be vanquished by a stronger sense of curiosity , and he would seek to make investigation .Some such subtle power fearfully attracted and held me the instant I breathed the atmosphere of that room .","odour","slight","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/476d83d2-5c59-5cc4-8cd6-3f19a937e1ca","The ears will be assailed , yet not too constantly , for monotony of horror may breed indifference , indifference , with direful sounds .Frightful odours will be placed at irregular intervals in proximity with the nostrils , and these will be changed before the sense has time to grow accustomed to the noxious fumes .But it is the eyes , and the eyes especially , that will be the most supremely tortured 78 « S £ enefirae ' You killed it ? ' I shouted , the words wrung from me by an excess of fear .","fumes","odours","noxious","noxious fumes","Frightful","with the nostrils","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/49473618-6610-59c9-acf9-030e97516145","' Dog - like he obeyed .I left him sitting regretfully upon a lower stair , watching me as I entered the strange - smelling apartment .Even so , I was only just in time .","smelling","strange","I","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/558ddbf6-f393-5035-a458-4f5d2b0d65a7","Only for the moment , while I pressed my hands upon the warm , wonderful fabric .It was maddening , intoxicating .The delicate odour permeated my entire being ; the voluptuous waves curled over each feature , caressed my neck , blinded my eyes , and filled my gasping mouth .","intoxicating","It","maddening","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/5d7ff040-57c1-53cb-bdcb-ed7fcd0520b3","I would restore to her my brother in the form she had loved .71 ( gtst & amp ; negg ? fa grass would be dry and fresh ; a warm and fragrant odour would emanate from the pines ; all nature would be rejoicing .And he — where would he be ? I stood there in my loneliness , a solitary being in the world , a floating atom along some mystic ray of a mighty universe , a mere man .","warm","fragrant","odour","from the pines","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/6381f9ca-4b29-5bb3-89ff-19d2488b3a95","SKEFFINGTON & amp ; SON , PICCADILLY , LONDON 68 * $ Zene & amp ; rae and dry , relics of winter , brushed drearily along the paths ; an owl hooted mockingly into my ears .There were scented blossoms around me ; bunches of green foliage , with glistening dewdrops upon the leaves ; yet for such things I had no eyes .I could look with satisfaction only upon the unlovely , the dead ; for that which was beautiful reminded me of the dream which had departed , and the hope which had decayed .","scented","me","blossoms","bunches of green foliage","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/63b60bb4-feb3-5613-ab7d-191767c10c9a","Here was the full solemnity and awfulness awfulness of death for the second time before my eyes .Strange odours filled the room ; all those various artificial aids to recovery were scattered upon chairs and tables ; a tall candle cast yellow rays upon 105 Choice fa ' As a woman whose mind is irrevocably fixed .' ' Yes .","odours","the room","Strange","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/651aa4a5-8852-5bd7-bfd7-69589842006f","Unexpectedly I had come upon her on the way , and had joined myself to her , without asking her consent , for I felt myself entitled entitled to the position of her escort .I gave her the fragrant blossoms , and presently asked her to explain , if she could , that subtle power of attraction which draws all men ' s sympathies towards the flower .Like others , she could not tell .","fragrant","blossoms","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/6d6c3322-447d-5b0f-8d3f-1eaeef748a9f","' You speak like a poet , ' she said , yet there was a carelessness in her manner of expression .Then she buried her small face , itself like a flower , within the mass of scented blooms she held in her gleaming fingers .' You know I am not , ' I said quickly , and there may have been tears in my eyes , for I could not see her plainly .","scented","blooms","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/70d9f37d-4cbf-52e0-ab8e-07695b0dd40d","They were not more than two yards from me .I could plainly detect that well - known odour emanating emanating from her hair .I could hear the thrill of her soft laugh .","odour","I","from her hair","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/721e5404-4b33-5619-bfc8-c05b194db151","' It is a strange custom , this spreading of flowers upon graves , ' I continued .' What connection can fragrant blossoms have with the rotting flesh or brown - dried skeleton beneath ? ' She shuddered at my words .' I do not look at it in that light .","fragrant","blossoms","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/78c7f9ef-0b69-5da6-b836-ff69802f51f8","Everything was motionless , peaceful , peaceful , yet with the gloom of the tomb , the statuesque quietness of eternal death .The black trees , blasted and bent into frightful shapes , stood as emblems of tortured souls ; the rank grass , with bleached heads hanging droopingly , represented life in its nakedness , stripped of its smallest pleasure ; the black mirror of the lake , with its noxious miasma of bursting gas bubbles and fetid herbs , spread before me as a symbol of the unknown that confronts the soul beyond death , and the continual horror of that same phantom over life .The gaunt rocks were tombstones , that sealed down the crumbling bones of a forgotten past .","herbs","fetid","noxious","noxious miasma","of bursting gas bubbles","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/7f60c29a-2e38-5355-af51-4c62c41c53a3","' Up the stairs I went , with this wild clamour beating beating round my head .I could hear the rattling of bones ; I could smell the odour of charnel houses ; I could feel the clammy cerements clinging to my brows ; I could see the worms writhing in and out 74 * * § £ ene6rfte ' But he was walking again this morning .It was just past three o ' clock .","odour","smell","I","of charnel houses","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/82726783-29a3-5805-b96e-5b46a0f38ca9","It was very silent , and moisture was dripping from the trees above .There was a strange odour of decay along the breeze , but that was to be expected .expected .","odour","strange","of decay","along the breeze","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/87385997-4bb2-524d-b956-8d1138b00c7e","Still , this was weakness , this merely human fear of a vague possibility , so I came forward to the steps , while the mist behind broke , and a wind sighed upward from the sea with a low utterance utterance of distress .I opened the door , and gazed within at the semi - darkness , while the strange , oppressive odour of old woodwork hung heavily upon my nostrils , suggesting , as indeed it had done before , some gloomy vault , with its marble slabs , its leaden coffins , and the grisly burdens these contained .Even as I stepped across the threshold a cold wave of fear wrapped itself round each sense .","odour","strange","I","nostrils","oppressive","upon my","of old woodwork","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/8a9007be-26a4-5bdb-bae2-1196164a826b","Impelled by a certain curiosity , 18 * • $ t - ene & amp ; rae upon the sluggish surface at our feet .The greasy water became animated with small ripples , while a sickly odour of marsh gas beat upon our nostrils .' That was like the breath of created life , ' I muttered .","odour","sickly","upon our","of marsh gas","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/8b6878a5-a937-5889-9c5c-13942551000b","Though I was waiting under expectancy , the minutes passed quickly , for there was much to look at , and much to admire .The scented blossoms clustering upon the bushes ; the insect - filled rays of tinted light , which streamed down through the tree tops ; the busy birds bustling to their nests ; the squirrels leaping airily from bough to bough ; the marvellous shading of the predominant hue , from darkest to 255 @ t .et & amp ; ene6rae ! fa But you cannot understand that , because you are mad .","scented","blossoms","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/8c5ed0b9-5427-5247-b786-d994436506ea","But see that they are white .' ' Strong - scented .Arrange them in the form of a cross .","Strong","scented","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/9043945a-f877-5257-846e-6cbde18fba22","While speaking , speaking , I could gratify myself by listening to his hard breathing .As the light darted out in a cloud of evil - smelling smoke , I explained how firmly she had bound herself to me .I went on to expatiate upon the awful consequences consequences of the broken vow — the misery and the curse .","smoke","smelling","evil - smelling","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/94cdd33c-2b16-53c9-9ace-2dc0812ebdfc","That is one place .Up in the pine wood , where there are strange odours .That is another .","strange","odours","Up in the pine wood","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/9525e5dc-8df5-570a-8ddb-73ef436b0c64","Their dark tresses hung overhead .The fragrance of their perfume flowed upon my mind ; my feet pressed lightly upon heaps of springy pine needles and small browned cones .I came to the whitethorn bush , now but sparsely decked with a few bunches of drooping blossom .","perfume","my","fragrance","their","small browned cones","heaps of springy pine needles","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/9803b549-2de8-5814-9d51-7ea8fd6cdc20","Thursday , ist May .I STEPPED out into the avenue of lilacs , where odorous white blossoms fell like snow - flakes ; for I desired to drink in the soft draught of the breeze , that was freshened with brine from the sea .I was strangely happy .","odorous","I","white blossoms","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/a23d0cb5-8486-5837-91ac-21b2fb55d735","But here I stopped with suddenness , for I met my wife face to face .In her hand she held a basket , which was overflowing with fragrant herbs .' You here ! ' I exclaimed .","herbs","fragrant","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/a8675d63-6ba7-5f0a-a686-463ec08fc51a","Thursday morning , ioth April .SONG birds rejoiced in every tree , as each sought a mate ; upon the odorous earth , scented blossoms were glorious , while the bushes were lined with the fresh green of spring .Beyond rolled small pink clouds , tender as the red lips of early love , marking the eastern spot where the sun had arisen .","earth","odorous","scented","blossoms","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/b067616d-8b3a-5f3a-b112-9b442799ae84","On either side small whins glared in vesture of green and gold , while heather swept my exultant feet .Finally , into the pine wood beyond , where the air was dark tinted and loaded with resinous fragrance .The inclination of the man in love tends towards isolation .","the air","fragrance","resinous","into the pine wood beyond","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/b5ff9f8c-8db0-52d6-b2fe-59b5ecaef1d9","' 279 & lt ; tffe ( Resuming of J ^ efff fa would return to complete the work she had but commenced .The demon on the wall moved his horrid legs menacingly , while , for the first time , I detected a fearful miasma , an odour of death , emanating from the awful body .Then my uncle crept over the floor towards me on his hands and bony knees , crying like a child , and shivering with the great fear of approaching approaching bondage — that dreadful incarceration within the living tomb of the madhouse .","odour","I","of death","fearful","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/ba3ee913-5cf0-558f-a719-dcf17ac5ad71","' That ? It is balm , ' she said .I tore the sprig from the basket and drank in its sickly odour , but its charm was not for me .There was no drug , no creation of nature , no invention of science — nor could there be — of sufficient potency to lift from my mind even an infinitesimal portion of its burden .","odour","sickly","I","its","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/c104eb16-7f16-5b5a-a48b-2d35df5b2c73","It was maddening , intoxicating .The delicate odour permeated my entire being ; the voluptuous waves curled over each feature , caressed my neck , blinded my eyes , and filled my gasping mouth .I caught it in my fingers ; I kissed it ; I bit it even , when I realised the full significance of love .","odour","delicate","my","my eyes","filled my","blinded my","my gasping mouth","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/c34f3dc4-c447-5aff-90f6-8363a3ee9a93","This was the hour when friends , who had together weathered the storm of adversity , sat and chatted by the bright fireside .This was the hour when young manhood hurried along the dewy grass paths , rejoicing in the scented shadows of the departing day , to meet one who tripped joyfully towards him with a loving heart and a radiant smile .This was the hour when the aged wished themselves young , and young men sighed to be old .","scented","young manhood","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/cab2bbdb-d5d9-57ed-a6ce-1bf87d50fb00","The colours would deepen , until presently you would have seen nothing beneath but a turgid , sullen , boiling torrent , that was like blood .And then — but only if your senses had been particularly acute — you could not have failed to notice a mysterious odour 22 CHAPTER III LOVE Then must you speak Of one that lov ' d , not wisely but too well ; Of one not easily jealous , but , being wrought , Perplex ' d in the extreme ; of one whose hand , Like the base Judean , threw a pearl away , Richer than all his tribe .Set you down this .","odour","you","mysterious","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/d9660364-44f6-54e7-bba8-f1f0ab4a12ff","Drink , nephew .' The odour surged up from the glass and stifled my senses .My brain revolted , while sparks of flame darted before my vision .","odour","my","my senses","from the glass","and stifled my","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/dc7330d2-09a4-5797-a3e3-494f6061ef0a","So I laughed myself , and gathered her yielding body to me again .I bathed my hot face in her cool , fragrant hair .' Dearest , ' I murmured , while a mocking voice made echo to my words .","hair","fragrant","her","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/ee2d4bc0-b9e3-5ea0-9aef-4102f47b5084","' Suddenly there came a sonorous blast from the sea , a raging , snatching hand of tempest , which swept away the last clinging hindrance of the halfsupported halfsupported tresses .Down tumbled a black cloud of scented mist .Wildly it tossed , and enwrapped my face in its soft , enervating embrace .","scented","mist","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/f1c20954-970f-5862-8742-ce5521863f05","His eyes rolled , and became filled with a dull fire .' Smell it , nephew .Ha , ha ! It is a glorious mixture .","Smell","it","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/f5febaae-b22e-560c-8b7a-b0e995dc026a","A 30 « • $ ZeneQxae sheltered and pleasant .The wind murmured in the dark masses overhead ; the soft air was fragrant with a resinous odour .Presently we fell into a livelier vein .","fragrant","odour","resinous","The wind","the soft air","in the dark masses overhead","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/fccf824e-c491-5eb2-87d9-cbea5bcea3f0","His face became purple in that light ; he staggered back and fell into a chair , his head shaking furiously .I smelt at the contents of the pungent bottle .' This is nicotine , ' I cried .","I","smelt","at the contents of the pungent bottle","http://data.odeuropa.eu/actor/96b93161-9d7c-503d-854f-d438c2860ea8","Ernest George HENHAM","Tenebrae: a novel","1898","en","http://data.odeuropa.eu/time/5dbd256e-a390-518d-b174-22e53e66f319","1898","1898","1898","https://sws.geonames.org/165971/","Qaşr al Ḩayr","http://data.odeuropa.eu/vocabulary/plutchik/disgust","disgust","http://data.odeuropa.eu/source/50a0ef43-d229-555d-8e18-a9269519d883/fragment/70d9f37d-4cbf-52e0-ab8e-07695b0dd40d"
