"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.2.words.4","source.excerpts.2.words.5","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.8.words.5","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","smellSource.1.@id","smellSource.1.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","place.1.@id","place.1.label","relevantExcerpt"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/65424265-64b1-5194-acb7-726f3f0b167b","http://data.odeuropa.eu/medical-heritage","perfumes","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/03e2ca19-8c52-504e-82ee-601d5d228203","Who else is qualified to advise them ? All RoC products , including sun and anti - sun preparations , are hypo - allergenic , which is a major point in their favour .You can also tell your customers how RoC safeguards their skin by excluding perfume and bergamot from the formulae .So with your help they will be well - informed and reassured that with RoC sun and beauty can be happily combined to give a healthy , suntanned skin .","perfume","bergamot","your customers","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/10983b12-0ee1-5ac9-bbb5-211cbffdf982","BEECHAM TOILETRIES HOLL1 Kbu ' ll never see through Hollister ' s latest development ! Hollister are introducing a new range of ostomy bags and we know your patients are going to prefer them .They are every bit as strong , odour - proof and reliable as before .In fact , there ' s only one thing that ' s different .","odour","They","every bit as strong","reliable","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/4113816e-d551-510f-8ad2-d900ca23abae","It will be available in dark tanning oil only .The addition of this "" tangy "" fragrance suggests that not everyone wants to parade the beaches smelling like a Bounty bar .This has not however affected the success of the Hawaiian Tropic range which Unicliffe began to distribute in the UK last year .","smelling","fragrance","the beaches","everyone","tangy","like a Bounty bar","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/98bc6ff4-1ae1-52fa-8164-c9b2cb842660",""" The first product Sue came to grips with at Arden was Blue Grass .She had had a lot of experience with fragrance from her involvement with Coty and the launch of Cachet .Looking closely at Blue Grass she found that there was a high level of brand awareness and a strong brand image .","fragrance","She","Cachet","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/d0b53dd0-621d-5586-93f8-ddc6e15dc02d","Difficult to improve Dr Field says that the hairspray was difficult to improve but the company did so in two ways .The valve has been developed to make the spray softer and finer and a new resin introduced which eliminates the typical hairspray smell that some occasional users do not like .Sunsilk ' s turnover in the past ten years has grown from Â £ 7 .","smell","typical hairspray","some occasional users","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/e19e7d45-8882-5a75-9823-f080d6cfc3d9","568 Chemist & Druggist ' / Mm / .CirmM Swiss shampoos and toothpaste A series of fragrant shampoos from Switzerland have been added to the Crab tree and Evelyn range .The sham - poos include goatmilk for oily hair , wheatgerm oil for dry ' hair and butter - milk for normal hair ( Â £ 1 .","Swiss","fragrant","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/f28e7fad-17d9-5bf5-807d-f1197ace6db7","So if you had to stock just one travel sickness tablet - make it the one that ' s goinglto sell .Joy - Rides The only travel sickness tablet made specially for ch i Id re COUNTERPOINTS Body Mist relaunched with feminine appeal emphasis Body Mist , claimed to be the UK ' s top - selling , anti - perspirant deodorant for women , is being relaunched by Beecham Toiletries with the feminine theme "" Body mystery "" and Â £ lm marketing support .Since the last relaunch of Body Mist in 1977 , Beecham Toiletries claim an 11 per cent share of the total deodorant market now worth Â £ 50m .","perspirant","Body Mist","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/f865df35-9c00-5f1f-8773-12c2c6394ea9","Wider distribution of this > roduct is planned .The original Carib - bean coconut fragrance in dark tanning oil and lotion will be joined this year by a new Tropical Blend fragrance â   Florida citrus .It will be available in dark tanning oil only .","fragrance","The original Carib - bean coconut","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/f88c9465-204a-5783-b8d2-2c94aa61f76f","Registered at the Post Office as a Newspaper 36 / 20 / 16S 1 SUBACONE 1 SILICONE TEAT 1C56 BK Individually 1 bubble carded Wide neck , i hardweanng ;| non porous it 11 ; .non toxic NATIONAL PHARMACY SAUDI ARABIA One of the leading Pharmacies in Saudi Arabia with head office situated in Jeddah is currently under - going a programme of expansion for the distribution and retailing of Pharmaceuticals , cosmetics , perfumes and toiletries within Saudi Arabia .The company is seeking exclusive representation of international manufacturers in any of the above product lines to further enhance the business and increase turnover .","perfumes","cosmetics","within","toiletries","NATIONAL","in Jeddah","http://data.odeuropa.eu/actor/20330cbd-d93b-5540-9e48-2fcc1f67012d","UBM","The chemist and druggist [electronic resource]","http://archive.org/details/b19974760M5434","1980","en","http://data.odeuropa.eu/vocabulary/olfactory-objects/558","Fragrance / Cosmetic","http://data.odeuropa.eu/vocabulary/olfactory-objects/655","Dressing","http://data.odeuropa.eu/time/04584867-3269-5e4c-8edd-9b0c48b4a09e","1980","1980","1980","https://sws.geonames.org/105343/","Jeddah","https://sws.geonames.org/6156920/","St. Jones Within","http://data.odeuropa.eu/source/42b7ab33-57bc-5184-813d-bceac603d28f/fragment/f88c9465-204a-5783-b8d2-2c94aa61f76f"
