"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.0.words.4","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.3.words.3","source.excerpts.3.words.4","source.excerpts.3.words.5","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.6.words.2","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.9.words.3","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.12.words.3","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.author.0.@id","source.author.0.label","source.label","source.date","source.language","carrier.0.@id","carrier.0.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","emotion.1.@id","emotion.1.label","relevantExcerpt","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/724af4d6-c459-53f7-9a52-2075b6372440","http://data.odeuropa.eu/british-library","scented","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/11ed38b9-75b7-5a4e-a64b-08c409c2fbb7","NOSSA SENHORA DO MONTE .Late in the evening , Avhen all tho house was a - bed , Gilbert strolled in the scented garden of the hotel , enjoying the air and a cigar .It was a mere freak that had brought him back to Madeira , but gentlemen in the position of Mr .","the","scented","Gilbert","Late in the evening","garden of the hotel","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/37d3d0ea-8df9-5575-8abb-35a757fdb0c6","For this Avas a fairy rose and , fairylike , it changed the heart of the cynical man .It brought light into his life , it filled the air with perfume , it charmed him .It made the world seem gay and habitable , he walked along smiling and smiled on , and because he could not understand the meaning of the change that had been wrought in him , he inquired of a mouse who lived with him in his lodgings , and the mouse said that this was the famous Illusion rose , every leaf of which represented a certain sum of confidence and hope , and the fairest and softest of the leaves stood for Love .","perfume","the air","it charmed him","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/391c3881-9f15-5d5d-a81b-29833fedeede","Moses on the height of Pisgah saw no such sight as this ! Marian held her breath and gazed Avith silent , wideeyed wideeyed wonder .Sky , air , and sea — no more than these : but Avhat a miracle of light and sound and odour ! of neverending neverending waters , cloven by the sun , and widening outwards and onwards till they met and mingled with the sky .Oh , it was good of you to bring me here ! said Marian at length , with a voice that came out of her heart .","odour","of neverending neverending waters","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/49a26679-8666-566b-a549-9175dd767b9d","But first let ' s sit down and He was on the point of saying that his friend Beade was scouring all London in search of Arnold , but thought he had blundered enough for the present , and held his peace on that subject .Arnold Avas genial and tolerably communicative , but Dick felt very much as if he were visiting a friend in the condemned cell , and when a comfortable smell of fry arose from the lower regions , he jumped up and said he must have breakfast .They went down , and the appearance of Dick in full toilet , and looking by no means as if he had been up all night , created quite a stir .","smell","he","Dick","comfortable","from the lower regions","of fry","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/561d8961-7bae-57b8-af21-2038276a0581","When I ' ve doctored this said Paul , I ' ll take you to the river .This nice damp air smells of a flood ; Ave shall have a chance I have no rod with said Beade , feeling that the best trout in the pool would jump in vain for him that day .I ' ll lend you my answered Paul .","smells","This nice damp air","of a flood","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/6493cec3-c580-584d-b638-69d3cb876b91","It seemed to Arnold that nothing had been moved since he stood in it last , and as a matter of fact nothing had .But the door of Ann Hanoch ' s particular cupboard in the passage leading out of it must have stood open , for there was a penetrating odour of spices and rare apples .Supper smoked in the dining - room — a long , low room with faded - green walls and high - backed wooden chairs without cushions .","penetrating","odour","of spices and rare apples","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/9ffd94f6-5c71-51a5-adeb-91960d662082","The genius of the sleeping city watched it from his cloudeyry , cloudeyry , and so , on the dripping pavement , with an occasional lapse into tobacco , did the policeman .In the sloping attic of a fifth - rate French restaurant in Soho , a candle that stood much in need of snuffing threw a wan light over bare walls and an uncarpeted floor .A small round table , covered with writing materials , was in the centre of the room , and a man who had been writing there lay half - across it and slept like a stone .","a candle","snuffing","In the sloping attic of a fifth - rate French restaurant in Soho","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/a48225d9-1b80-524a-ab83-fb2d85727cf4","I am glad of was on the tip of her tongue , but she suppressed it , and dismissed Phœbe .The night was soft and sweet - smelling , the fields stretched 220 ' TWIXT LOVE AND DUTY .Noav bankruptcy , Avhich means , literally , the breaking of one ' s is a bad state in all conscience , but bankruptcy minus a certificate is seven times worse .","sweet","smelling","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/c28130ff-5199-5585-90c2-c39a22d306af","Warren merely closed her eyes and shuddered , and blindly motioned the men to go on .The air blew soft and cool from the sea , carrying on its wings the scent of a hundred flowers .They greAv with the luxuriance of weeds AvhereATer the slenderest hold could be found — hoya , stephanotis , jessamine , scarlet hibiscus , allamandas allamandas with their great yelloAv trumpets , orchids , and those Avondrous roses Avith pale - coloured petals closing round a blood - red heart .","scent","The air","of","of a hundred flowers","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/c69205ab-9d24-5e87-a92c-4ce26e730734","Should she take horse and ride ? No ; she had no companion , and was less fond of solitude than she had been .The air was odorous with the breath of floAvers ; should she sit all day in the garden ? No , its beauty wearied her .She felt that she was being spoiled by idleness , yet here she could not do the work she craved .","odorous","The air","breath","of floAvers","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/ecb3f653-5fc2-59d0-8f8f-81a371c7ce96","There ' s that report for the bishop , or you might lop some firewood , and the cabbages wouldn ' t be the worse for a touch of the hoe .Do I smell coffee ? I believe she has got the breakfast , after Arnold continued to flag , notwithstanding his uncle ' s efforts to rouse him .His uncle guessed the cause , and debated within himself whether it were best to leave him for a while to his own resources .","coffee","smell","I","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/f392cf35-ade8-5aa4-a82b-0fbfdcd59593","147 in the matter of clothing , and much in want of a Board School .And the dreamy pleasure of the soft , seductive air , SAveet as the air of the Hesperides , which steals into the senses and lulls , but not oppresses ; and the smell of flowers , and the glow of them , and their neATer - ending wealth , spreading along the Avails and twining about the roots of trees , and creeping up the sides of house .? , and over the hanging balconies .","smell","of flowers","seductive","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/f70a0cb3-c7ab-52b2-ae58-30de92ad6725","There was a winning and a penetrating grace in her manner which belonged entirely to herself .She was full three years younger than Arnold — a woman almost , yet still a girl , and the clear spring fragrance of girlhood about her , which is like nothing so much as the smell of woodland violets .Ay , and there was a woodland purity in her nature , for she had looked on the open sky all her life , and on trees and wild flowers , and all natural things .","smell","fragrance","clear spring","of woodland violets","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/fe95b7d1-c36f-50f8-9cf2-88d071f0b514","There was game abroad , and he wanted to trap it , but was not yet certain of its whereabouts .He thought , hoAvever , that he was on the scent .While Arnold was away , Jones had carried Mr .","scent","he","He","http://data.odeuropa.eu/actor/baa5a493-e699-5de3-8c80-79e1584c2d8f","Tighe HOPKINS","'Twixt Love and Duty. A novel","1886","en","http://data.odeuropa.eu/object/bafee950-575b-5b4d-a273-31170f17d15f","the","http://data.odeuropa.eu/time/cf202db9-febf-584e-9501-ba6356d75cf6","1886","1886","1886","https://sws.geonames.org/11395381/","Hilton Garden Inn Dubai Mall of the Emirates","http://data.odeuropa.eu/emotion-type/relief","relief","http://data.odeuropa.eu/emotion-type/calmness","calmness","http://data.odeuropa.eu/source/6510d5d2-fb95-5b4d-a07c-cef91fedb541/fragment/11ed38b9-75b7-5a4e-a64b-08c409c2fbb7","scented"
