"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.0.words.4","source.excerpts.0.words.5","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","place.1.@id","place.1.label","emotion.0.@id","emotion.0.label","relevantExcerpt"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/50b738b3-46a2-5459-9a63-00ce727df319","http://data.odeuropa.eu/wikisource","fragrance","http://data.odeuropa.eu/source/cd5e393a-ed3b-5fff-b275-98d9a67b205b","http://data.odeuropa.eu/source/cd5e393a-ed3b-5fff-b275-98d9a67b205b/fragment/b55d0c9f-e779-5ec3-b61b-a75bccd8ba3f",".be not jealous without cause ; for if there is more than one rose between Bagdad and Shiraz , that which I would have plucked to inhale its fragrance until my death can only be found at Damascus ."" Fatuity .","I","fragrance","its","one rose","at Damascus","between Bagdad and Shiraz","The Phoenix","https://en.wikisource.org/wiki/The_Phoenix_(magazine)","1915","en","http://data.odeuropa.eu/time/dcf54ad6-08b1-5472-9903-49539304a65a","1915","1915","1915","https://sws.geonames.org/170654/","Damascus","http://data.odeuropa.eu/place/9305ed22-236b-52f7-82b0-370ec58b816b","between Bagdad and Shiraz","http://data.odeuropa.eu/emotion-type/envy","envy","http://data.odeuropa.eu/source/cd5e393a-ed3b-5fff-b275-98d9a67b205b/fragment/b55d0c9f-e779-5ec3-b61b-a75bccd8ba3f"
