"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.0.words.4","source.excerpts.0.words.5","source.excerpts.0.words.6","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","smellSource.1.@id","smellSource.1.label","smellSource.2.@id","smellSource.2.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","emotion.1.@id","emotion.1.label","emotion.2.@id","emotion.2.label","relevantExcerpt","license","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/c159a4e9-0dff-5f5c-b283-bd85d0abcbd6","http://data.odeuropa.eu/gallica","odeurs","http://data.odeuropa.eu/source/efb7f766-403c-5f67-9b32-4a94da440d41","http://data.odeuropa.eu/source/efb7f766-403c-5f67-9b32-4a94da440d41/fragment/a8b8efc0-ba1b-57f2-b124-5e98b83f5cf7","Ha ! mon Dieu ! le teint de sa joiie Et la tresse d ’ or qui se joiie Sur son sein en flots ondoyans , Et ses yeux deux flames jumelles , Me font prendre dans leurs cordelles , Et ardre en leurs rais flamboyans .Voy ses cheveux que l ’ Arabie , Ny le baume de l ’ Assyrie , N ’ égalent en bonnes odeurs ; Cheveux dont Venus la doree Voudrait sa teste estre honorée , Et non des primeraines fleurs .0 beaux filets d ’ or de Minerve , Mon ame se plaist d ’ estre serve De vos nœuds mignardement tors : Il luy plaist bien d ’ estre contrainte Par vous d ’ une si douce estrainte Quittant la prison de son corps .","bonnes","fleurs","baume","cheveux","odeurs","Assyrie","Cheveux","http://data.odeuropa.eu/actor/4a218aff-626d-52c5-98b3-69b362953974","Catherine  Des Roches","La puce de Mme Desroches / publiée par D. Jouaust","https://gallica.bnf.fr/ark:/12148/bd6t53721441","1868","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/211","Balm","http://data.odeuropa.eu/vocabulary/olfactory-objects/72","Flower","http://data.odeuropa.eu/vocabulary/olfactory-objects/639","Hair","http://data.odeuropa.eu/time/29e16ff7-5d42-5a7d-9f72-57c8fee9fafb","1868","1868","1868","https://sws.geonames.org/8378483/","Assyria (Roman province)","http://data.odeuropa.eu/vocabulary/plutchik/admiration","admiration","http://data.odeuropa.eu/emotion-type/gratitude","gratitude","http://data.odeuropa.eu/emotion-type/envy","envy","http://data.odeuropa.eu/source/efb7f766-403c-5f67-9b32-4a94da440d41/fragment/a8b8efc0-ba1b-57f2-b124-5e98b83f5cf7","Public domain","bonnes"
