"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.1.words.4","source.excerpts.1.words.5","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.2.words.4","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.5.words.3","source.excerpts.5.words.4","source.excerpts.5.words.5","source.excerpts.5.words.6","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.6.words.2","source.excerpts.6.words.3","source.excerpts.6.words.4","source.excerpts.6.words.5","source.excerpts.6.words.6","source.excerpts.6.words.7","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.8.words.5","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.excerpts.13.words.3","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.14.words.3","source.excerpts.14.words.4","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.15.words.2","source.excerpts.15.words.3","source.excerpts.15.words.4","source.excerpts.15.words.5","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.17.words.3","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.excerpts.18.words.2","source.excerpts.19.@id","source.excerpts.19.value","source.excerpts.19.words.0","source.excerpts.19.words.1","source.excerpts.19.words.2","source.excerpts.19.words.3","source.excerpts.19.words.4","source.excerpts.19.words.5","source.excerpts.19.words.6","source.excerpts.20.@id","source.excerpts.20.value","source.excerpts.20.words.0","source.excerpts.20.words.1","source.excerpts.20.words.2","source.excerpts.21.@id","source.excerpts.21.value","source.excerpts.21.words.0","source.excerpts.21.words.1","source.excerpts.21.words.2","source.excerpts.21.words.3","source.excerpts.22.@id","source.excerpts.22.value","source.excerpts.22.words.0","source.excerpts.22.words.1","source.excerpts.22.words.2","source.excerpts.23.@id","source.excerpts.23.value","source.excerpts.23.words.0","source.excerpts.23.words.1","source.excerpts.23.words.2","source.excerpts.23.words.3","source.excerpts.23.words.4","source.excerpts.24.@id","source.excerpts.24.value","source.excerpts.24.words","source.excerpts.25.@id","source.excerpts.25.value","source.excerpts.25.words.0","source.excerpts.25.words.1","source.excerpts.25.words.2","source.excerpts.25.words.3","source.excerpts.26.@id","source.excerpts.26.value","source.excerpts.26.words.0","source.excerpts.26.words.1","source.excerpts.26.words.2","source.excerpts.26.words.3","source.excerpts.27.@id","source.excerpts.27.value","source.excerpts.27.words.0","source.excerpts.27.words.1","source.excerpts.27.words.2","source.excerpts.27.words.3","source.excerpts.27.words.4","source.excerpts.28.@id","source.excerpts.28.value","source.excerpts.28.words.0","source.excerpts.28.words.1","source.excerpts.28.words.2","source.excerpts.28.words.3","source.excerpts.29.@id","source.excerpts.29.value","source.excerpts.29.words.0","source.excerpts.29.words.1","source.excerpts.29.words.2","source.excerpts.29.words.3","source.excerpts.29.words.4","source.excerpts.30.@id","source.excerpts.30.value","source.excerpts.30.words.0","source.excerpts.30.words.1","source.excerpts.31.@id","source.excerpts.31.value","source.excerpts.31.words.0","source.excerpts.31.words.1","source.excerpts.31.words.2","source.excerpts.31.words.3","source.excerpts.31.words.4","source.excerpts.32.@id","source.excerpts.32.value","source.excerpts.32.words.0","source.excerpts.32.words.1","source.excerpts.32.words.2","source.excerpts.32.words.3","source.excerpts.32.words.4","source.excerpts.32.words.5","source.excerpts.32.words.6","source.excerpts.32.words.7","source.excerpts.32.words.8","source.excerpts.32.words.9","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","relevantExcerpt"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/2ecff041-b7a2-59a6-91ab-e9994f8f0a01","http://data.odeuropa.eu/gutenberg","smells","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/058d00ee-a3a3-556a-880a-bed3d135ed8b","Then the smell of the stuff in the tumbler was wafted to her .The green baize door came before her , almost tangible , and the book - room as it was the night her father died , when last she had smelt whisky as she and Wullie knelt on the floor beside him ."" Here , take it , "" she cried , starting up wildly .","last","she","smelt","whisky","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/0a20ff3e-3a0f-5097-8a7d-6b68e2cbafb1","Though he was on his bed Andrew did not forget his proselytising and Duncan and Jean were brought into the bedroom every night while Marcella read the New Testament , and her father prayed .He prayed for her soul and the souls of Duncan and Jean ; Marcella would kneel between the two of them , with the smell of the fish from Duncan and the scent of the byres from Jean ' s shoes and her clothes stealing round her while her father prayed .She was bewildered by him : very often , when he prayed long and she was falling asleep after her wakeful night , she would feel impatient with him , especially when he prayed loud and long that she might be brought to a conviction of sin .","smell","scent","her","of the fish","Marcella","of the byres from Jean ' s","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/0d99652a-a9dd-5114-9f29-6b8fd9558e91",""" She frowned at him .Then the smell of the stuff in the tumbler was wafted to her .The green baize door came before her , almost tangible , and the book - room as it was the night her father died , when last she had smelt whisky as she and Wullie knelt on the floor beside him .","in","smell","her","in the tumbler","of the stuff in","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/10b0b491-6819-5e7b-9e2f-06c04a4ba0df","But at last she realized that it really was a long time .The horse began to paw and fidget ; the driver , smoking a very reeking pipe , looked in at the window ."" D ' you think your boss ' ll be long ? "" he asked .","reeking","very reeking","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/16502fa6-d4bc-5a46-bc39-93a6ecec3c91","She focussed her eyes on something that swayed drunkenly : after awhile it stood still , and she saw that it was a little blue vase filled with boronia .The breeze from the open window was tapping the blind softly to and fro , and wafting the scent of the boronia over her face .Then she saw Louis ' s face , very white , above her .","scent","The breeze from","of the boronia","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/20fdd0d0-05f8-5c1a-b990-91d11b1a278b","He told her that Jock had been washed from his little boat one rough night , and his body had never been found .The reek of the green wood fires came to them on the salt breeze ."" What ' s that remind you of , Louis ? "" she asked him .","reek","on","breeze","the salt","on the","salt breeze","of the green wood fires","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/24377327-2594-5407-9edc-4471b702cd86","She gathered that he considered his women - folk belonged to him , and that he could break their arms at will .Other things she remembered , too - - cries in the night from her mother ' s room when she had been a tiny mite and thought they were the cries of banshees or ghosts ; she remembered a terrible time nearly three years ago when she must not sit on her mother ' s knee and lay her head on her breast because of cruel pain there ; she remembered the frightening scene there had been when surgeons had come and stayed in her mother ' s room for hours ; how they had gone past her where she cowered in the passage , smelling a queer , sweet , choking smell that came out when they opened the door .In the book room she had heard raised voices when the Edinburgh surgeon had said , "" In my opinion it was caused by a blow - - it cannot have come in that particular position except by injury - - a blow , Mr .","sweet","smelling","smell","she","they","choking","queer","when they opened the","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/2a764b52-aa85-55cb-be91-41137058b5d2","Otherwise why didn ' t he pass her ? What was it to him ? Marcella was very sympathetic but quite unhelpful , and after a while got away and went below to arrange her things in her cabin .It fascinated her ; it was quite the smallest thing she had ever seen , much smaller than Wullie ' s hut , and the shining whiteness of the new enamel particularly appealed to her , though the smell of it was not very pleasing .The clamps that held the water - bottle and glass gave an exhilarating hint of rough weather ; the top bunk , about on the level of her eyes , promised thrilling acrobatic feats at bedtime , and she decided to sleep in that one , leaving the other as a receptacle for her baggage .","smell","it","very pleasing","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/3840e58c-0f2d-5a16-b5c1-def52174d1aa","The next two days brought complications .When Louis , coming in at noon , all smelling of sunshine and wind and smoke , kneeled beside the bed for a moment and , peeping underneath the folded sheet at the pink , screwed - up face of his son , happened to touch her breast with his hand , she was bathed in a sea of pain .Later in the day Mrs .","smoke","wind","smelling","Louis","at noon","of sunshine","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/3feedd87-d941-5dee-b968-77dabfb27ee1","Blast ' German - - even if you did play Marsh - - laise ! Marsh - - laise ! Marsh - - shella ! "" His voice rose in an insistence of terror and she laid her face against his soothingly .Then she drew back , sickened by the smell of the various mixtures he had been drinking ."" Ugh - - he is horrible , "" she whispered , and bit her lip and frowned .","smell","of the various mixtures he","she drew back","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/400a3274-4f49-5e1a-b44a-74beff3d29f7","When she wakened again all fear had gone ; she was conscious of a burning corkscrew boring into her body somewhere , but she was too lazy to localize it .A long , long time after that she saw sunshine and smelt something very beautiful .She focussed her eyes on something that swayed drunkenly : after awhile it stood still , and she saw that it was a little blue vase filled with boronia .","she","something","smelt","very beautiful","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/4359773d-6369-5fdb-acab-c8e9b778e3ad","A Japanese boat was loading ; smells of garlic and of spice and sandalwood were wafted to her from the holds and weaved into her thoughts of Louis ; a little further along there was a crowd of stevedores clustered in the roadway round a violent smell of whisky .She turned away , sickened by her memories of that smell , with her father ' s ghost and Louis ' s at her side , but uncontrollable curiosity made her press on again .A great barrel - - like the barrel at Lashnagar - - had been broken by falling from the top storey out of the clutch of a derrick ; there was a pool of blood , dreadful and bright in the roadway and men were lifting the crushed body of a man into an ambulance ; quite close to the pool of blood was one of whisky that was running into the gutter .","smell","She","She turned away","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/4478bc48-8748-590d-880c-293f66fedc5d",""" He took the tea from the caddy , rubbed a little in his palm and made a cigarette with it .It drew with difficulty ; after the first bitter whiff he threw it away impatiently and sat on the edge of the bed , his face buried in his hands .She dashed out of the room and went down to the dining - room .","bitter","he","whiff","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/5aee1327-a75b-573a-a788-6de81bd5b516","His talk of the coincidence of his coming by the _ Oriana _ at all had made a deep dint on her Keltic imagination ; his appeal to her for help had squared beautifully with her youthful dreams of Deliverance ; the fact that he was the first young man who had ever talked to her probably had more than anything else to do with her preoccupation , though she did not realize it .At Port Said she and Jimmy spent a stifling morning ashore amid the dust and smells of the native quarter .Turning a corner in the bazaar suddenly they heard Louis ' s voice joined with the red - haired man ' s in a futile song they sang night and day : it was a song about a man who went to mow a meadow ; the second verse was about two men ; the third about three and so on , as long as the singer ' s voice lasted out .","she","smells","of the","At Port Said","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/5b24b344-d366-557e-93af-c2b7a27fece8",""" Yes , I know , "" she said quietly .She was thinking of that stormy scene between her father and the two doctors when the faint smell of chloroform crept round her at the farm while she waited outside on the landing .CHAPTER XXIV For nearly five months peace stole round Castle Lashcairn .","smell","faint","her","of chloroform","at the farm","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/5b7a1cd5-1907-598e-a93b-c4bdb7c7fa3a","All the adorable , tender prettiness of love - making leads to physical love inevitably , and I always thought and hoped and believed that after it I ' d arrive at some Ultima Thule of understanding , of comradeship , of equality .Never ! Ugh , they were soft ! Soft flesh , soft spirit , tricky brain ! Sometimes I have a nightmare of trying to get to heaven up mountains of woman - flesh - - soft , scented stuff , sucking one in like quicksands .You ' re the only woman I ' ve ever thought much about and not made love to ! To you I couldn ' t make love - - "" "" Whatever is this , then ? "" she asked faintly .","woman","scented","soft","flesh","stuff","sucking one in like quicksands","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/5c993862-b090-5924-b326-b35ed4adf0f8",""" Oh , God , "" he muttered , "" you can see how it is ! All the time I ' m not drunk I ' m worrying and thinking what a hell of a mess I ' ve made of things .Th - the minute I ' m even sniffing whisky I see everything in a warm , rosy glow .When I ' m not drunk everyone ' s an enemy ; when I ' m drunk they ' re all jolly good fellows .","sniffing","I","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/692ed33c-a1d9-5088-bf11-135fde918296",""" But when I ' m doing the doctor job I ' m a different being ; I lose myself .I just gave him another whiff of A .C .","I","whiff","him","of A .","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/7803e968-085f-549b-9e0b-0e7c7490a9c2","Then I shall never die .I love the smell of it , too - - it makes me think of the Queen of Sheba bringing spices and gold to King Solomon ."" "" Ye seem to be having a fine queer lot of thoughts the day , Marcella , "" said Wullie , eating slowly and looking at her .","smell","I","of it","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/7a18a151-4656-5b2c-b64d-e47ba1b36441",""" Letters from Mrs .Mactavish and from Wullie , dictated to and written by Bessie , said that she would be back soon ; standing under the portico of the Post Office , surrounded by the flower sellers with their bunches of exuberant waratah , feathery wattle and sweet , sober - looking boronia , she let her mind travel back to Lashnagar and the acrid smoke of the green - wood fires , the pungency of the fish , the sharp tang of the salt winds pushed the heavy perfume of flowers aside .In a moment the last six weeks of mad , unhappy dreaming and hoping vanished ; she saw herself back again in her own sphere among her own people .","sharp","perfume","acrid","heavy","of flowers","tang","of the salt winds","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/7e0f1f71-a4e0-5d3d-9387-85915b973292",""" In the afternoon she went to bed , worn out .Jean had made some sort of burning plaster with brown paper and something that smelt pleasantly aromatic .It eased the pain of her face and sent her to sleep .","something","smelt","pleasantly aromatic","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/8210fd55-71a8-5edd-b36c-547f9ac0e209","Marcella sat for a while watching .There were letters , smelling of the lavender and rue that lay among them .They were tied in little bundles with lavender ribbons .","rue","smelling","of the lavender","letters","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/847b424c-00e2-5f6b-9fd7-a47894f14e4f",""" Ole Fred and the red - haired man had made immediately for the bar , but finding it closed had come back to claim Louis .They saw the schoolmaster ' s white face and Louis ' s passionate gestures ; they scented a fight , and hoped for it ."" Wan ' ' ny ' elp , mate ? "" cried Ole Fred , putting up his fists .","scented","they","They","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/9a5bdc0e-65eb-5792-8ef1-bb6da5265c8a",""" It was a chapter of generalization at the end of the book that she was trying to fathom ._ "" Women have no inhibitions : their pretended inhibitions serve exactly the same purpose as the civet - cat ' s scent of musk , the peacock ' s gorgeous tail , the glow - worm ' s lamp .A woman ' s inhibitions are invitations .","scent","of musk","the civet - cat","the peacock ' s gorgeous tail","the glow - worm ' s lamp","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/9db3c19d-0972-5c64-98e2-9301d7868a3a","That was because I couldn ' t keep on being disappointed in him .Because I couldn ' t face the disgust of him coming home dirty and smelly and saying filthy things to me - - and sleeping close to him .Andrew , "" she called to the baby , who looked at her solemnly and went on playing with the little pebbles at his feet .","smelly","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/a3530a87-0b25-53df-9f0e-dcf8563b3232",""" That conveyed nothing to Marcella .She was watching a German band composed of very fat , pink Germans who , on their way to their nightly street playing outside various theatres and restaurants , had noticed the group and scented a wedding .They began by playing the "" Marseillaise "" and made her laugh by the extreme earnestness of their expression ; then they played the Lohengrin "" Bridal March "" and had only just reached the tenth bar when the chapel door opened with a tremendous squeaking and creaking .","scented","the group","a German band","outside various theatres and restaurants","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/a6529592-313d-5bfd-8cb3-8d09e8ca8d37",""" There ' s some beer , too , but the shepherds and old Mike from Klondyke will have to drink that .It was put into a kerosene tin that hadn ' t been boiled and it smells terrible .But they won ' t notice .","smells","It","terrible","it","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/aeba187c-5ab9-57bf-9ce5-7b622f1d8608","Two big , bronzed , blue - shirted men were kneeling beside it , dipping their hands in it and licking them greedily ; trembling at the same time and looking sick with the fright of sudden death .From a warehouse near by came a heavy smell of decay - - sheep skins were stored there in great , stiff bales .She went on , feeling as though horror happened wherever she went .","smell","heavy","of decay","sheep skins","From a warehouse near by","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/c2b8ceb1-ed93-5ba5-bfa5-b7d20c549bee","You both seemed rather fine .I seemed a stinking , grovelling , strawy sort of thing .To my amazement it seemed right that he should have you .","stinking","I","grovelling","strawy","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/db0b53f2-a8b0-57af-82eb-6e8ce7bb11b2","In front of the house rose Lashnagar , the home of desolation , a billowing waste of sand rising to about a thousand feet at the crest .Curlews called and sea - gulls screamed over Lashnagar ; heather grew upon it , purple and olive - green ; fennel and cooch and henbane sprang side by side with dwarfed stink - nettles , stunted by the salt sand in which they were rooted .But the soil was not deep enough for trees or bushes to take root .","fennel","stink","nettles","henbane","cooch","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/dcd94f03-c5c3-5243-8bdb-2727d60de724","She felt it unfair that a body which could quiver to the swift tingle of frosty mornings on the hills , the buffetings and dashings of the North Sea waves , the still glamour of an aurora evening on a house - top , and the inarticulate ecstasy of love , should be so racked .But as she put out her hand across the bed and felt the faint stirrings of the child at her side she forgot those few nightmare hours as a saint , bowing his head for his golden crown at the hands of his Lord , must forget the flames of the stake , the hot reek from the lion ' s slavering jaws .She looked across to Louis , who was sleeping heavily in his hammock ; he had found time to tell her that , for the first time , he had held temptation literally in his hand and been able to conquer it .","hot","reek","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/e0f3cce0-5067-5f0c-bf3a-fc31295afa1c","Let us go back to the boat and get your things , and then you can get cleaned up and - - change - - "" she added hesitatingly , for he was still wearing the suit in which he had fallen on the jetty at Melbourne .It was splashed with mud and rain ; it had been obviously slept in , and smelled of tobacco and spilled whisky ."" Right .","It","of tobacco","smelled","it","spilled whisky","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/f03cd9b9-066d-5af5-b544-5b22a081fd03","In spite of the unsteadiness of her feet it was very pleasant to be walking about in a new land , so , taking out Louis ' s letter again she went on rather blindly through the wharves , reading it .A Japanese boat was loading ; smells of garlic and of spice and sandalwood were wafted to her from the holds and weaved into her thoughts of Louis ; a little further along there was a crowd of stevedores clustered in the roadway round a violent smell of whisky .She turned away , sickened by her memories of that smell , with her father ' s ghost and Louis ' s at her side , but uncontrollable curiosity made her press on again .","smell","her","smells","of garlic","violent","of whisky","from the holds","crowd of stevedores","of spice and sandalwood","weaved into her thoughts of Louis","http://data.odeuropa.eu/actor/ef39a855-c47b-5136-985e-961b96032ee1","M. Leonora Eyles","Captivity","https://www.gutenberg.org/ebooks/","1913","en","http://data.odeuropa.eu/time/32b6ab38-a8c1-5e01-b054-ba6bf666a54f","1913","1913","1913","https://sws.geonames.org/358619/","Port Said","http://data.odeuropa.eu/emotion-type/nostalgia","nostalgia","http://data.odeuropa.eu/source/75299b9a-343f-5ad0-bffe-407129ccc312/fragment/5aee1327-a75b-573a-a788-6de81bd5b516"
