"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.13.words.2","source.excerpts.13.words.3","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.author.0.@id","source.author.0.label","source.genre.0.@id","source.genre.0.label","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","relevantExcerpt"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/61229323-1568-5979-afa2-47394863c048","http://data.odeuropa.eu/text-annotation","dišave","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/07a8c048-8d57-5a61-9206-95750757dc28","Ako ležalo bi tu, de leto to celo preteče, Truplo ne gnilo bi mu, le vedno bi bolj mu cvetelo.","Truplo","ne gnilo","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/18b8add9-f127-55e4-9fac-8629cbb2b4e2","Spavata sladko potem v elastično meglo zavita, Svitlo ko likani zlat, rosila dišave na tla je.","dišave","na tla","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/1ef8986a-e416-521b-bd95-b7a338ddbc92","Pošast, ko živo v dušo piči, Prepir zbudi, pogin prisiči, Je nepokoren, gnusen duh, Ki vodbi se nesramno zmakne; On svetu v sleme, uma gluh, Požara baklo derzno vtakne.","gnusen","duh","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/2fb04c4b-1a00-5c78-81fa-655934da7759","Psa shuskata ga kviško jaka, Alj urno se oberneta,\r\rKo žrela strašno past razdeli, In puh strupen od sebe da, Ter čudno kot šakal zacmeli.""","strupen","puh strupen","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/33ac4253-6b7c-5b0d-9200-158ae01e4a21","Gladko ji steklo je vse, ker boginja bivši mogočna, Dene ga v izbo doma duhtečo ambrozne dišave; Speši kar more potem, de druži Helenco mu zalo, Najde jo sredi družic, kjer pustila jo je odidši.","duhtečo","v izbo doma","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/3ecd1f8e-f13a-5889-af92-3dbdfb8fe67d","Šenpeter plane koj za njo, Ko de bi bila biser clo, In zernice mu je dišalo.","dišalo","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/4a3c5da0-af5f-5b2b-874f-0591570446a8","Ude mikavniga koj telesa očisti z ambrozjo, Mane in derga potem ter maže vse krogoma člene Z oljem duhtečim okrog, ki vsako dišavo preseže, Ki, de le malo zmaje se v domu Kronida neskončnim, Hipno vse kroge sveta napolni z mamivno vonjavo; S tem si namaže život, preplete, uredi si kite, Lica i čela okolj blešivne si kodre popravi, Krasne, leskeče, ki se na glavi mogočni vertijo.","ambrozjo","duhtečim","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/5bb5cfaa-e35d-568e-b582-fbdb1c37e141","Ta rožni gaj je ječa, temotno zije kar, Temnejši iz globine smerdi gnilob sopar, Ob kraju brezdno strašno, čerlena tmina not, Iz ječe te ne pelje na svitlo druga pot.","gnilob sopar","iz globine","smerdi","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/61de0fc9-dd61-5103-8d13-e77a8ee0f549","Nasiten prostor je dišave,\r\rPotem še slajši petja sled, Pohvale zmag, ljubezni, slave.","Nasiten prostor","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/62c3303c-924d-5752-8f88-fa4ff1ccb6c1","Pomlad prispe, pogreti na širjavi Življenja se nezmerno prebudi, Piruje zrak v očarani dišavi, Tičevja zbor v obnebju žvergoli, Vse zdravo se sprehaja po planjavi,\r\rIn pase krog posluh, občut, oči.","očarani","Piruje zrak","dišavi","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/921a2ea6-aedf-5219-a337-0eaaa90cf04e","Greha očistiti se, ukaže potem Agamemnon; Vse se razgreši namah, opere v valovju nesnago, Bogu Apolu na to posvetijo dične darila, Volov, kozličev, ovac; na bregu samotniga morja Temno vali se sopor verteče dišave k nebesam.","dišave","verteče dišave","k nebesam","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/92acd5bf-392d-556f-93c8-7f3de9052835","Z draginami polni predele dišeče, In prejo verti na vreteno berneče, Nabira v omare, očistjene peg, Blišečo volnino in platno ko sneg,\r\r\r\r""Tak poobrazim pično vse, Pepelognus mu barva je; Pol gad se zdi, pol zmaj kaluže, Ostuden plod strupene muže.","dišeče","Z draginami polni","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/bb90fe08-11c8-5123-98b5-4440d6917e0a","Ker tako rečeno speljati začne, In grizlej na grizlej mikavno požre, Clo hišno svepavi pogum zapusti:\r\rPoglejte, poglejte, kak to mu diši, In naju le lakota mane.","to","diši","mu","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/dd3841bc-9029-5c98-8ba5-cc828cd1bdc6","Spredej žuga pusta gnila, Ti nakloni konca zlo; Ko ti zgine up celo Dan posledni, dojde sila.","gnila"," gnila"," gnila ","gnila ","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/f79c9cac-2eb3-5265-995c-18410f642aca","Dol bil je lep, duhteč ko cvetni raj, Vodica čista, senčno drevje gosto, Clo ustni sop od vertne rože slaj.","duhteč","Dol","ko cvetni raj","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/f7e4c9e8-55d3-538a-b6fb-ec7ba560c0ce","Tim pesmam ni, živeti dolgo, želja, Le toliko, de boljši prebude, Nanesle ki vam bodo več veselja, Ker slajši dih iz jedrine puhte; Pozabi koj nej jih potomstva delja, Naslednice ko zalši zaslove; Nevžitni so pomlade božni cveti, Pozabljeni, ko sadje da se zreti.","slajši","puhte","http://data.odeuropa.eu/actor/8bea08f1-1d21-5e08-8b14-2b66c7ee693e","Vesel Koseski, Jovan","http://data.odeuropa.eu/genre/LIT","Novels & poetry","Razna dela","http://nl.ijs.si/imp/wikivir/dl/WIKI00001-1870.html","1870","sl","http://data.odeuropa.eu/time/78c87a1c-9032-5273-97e0-968dd7fce3a2","1870","1870","1870","https://sws.geonames.org/347612/","Talā","http://data.odeuropa.eu/source/ba2819a3-175c-5977-a125-bf37faeb0f44/fragment/18b8add9-f127-55e4-9fac-8629cbb2b4e2"
