"@type","@id","@graph","label.0","label.1","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.6.words.2","source.excerpts.6.words.3","source.excerpts.6.words.4","source.excerpts.6.words.5","source.excerpts.6.words.6","source.excerpts.6.words.7","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.9.words.2","source.excerpts.9.words.3","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.11.words.3","source.excerpts.11.words.4","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.author.0.@id","source.author.0.label","source.label","source.date","source.language","smellSource.0.@id","smellSource.0.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","emotion.0.@id","emotion.0.label","relevantExcerpt","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/137ac941-9aed-5c80-9441-9311a15de687","http://data.odeuropa.eu/liberliber","odorose","profumo","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/088ddff4-7f19-525c-bb67-4d267bbb4f9f","Lo sguardo mio subitamente accese fuoco d ' incendio e fiamma di rubino .Deh ! Gabriella deh ! Se mai dipese da umana voce quest ' altrui destino , dite ! ( Dolce saliva dal maggese un effluvio di fior ne l ' opalino cielo , e lungi dei boschi le distese clamavano ne l ' aer vespertino ) .â   â   Poi che la bella al mio voler s ' arrese , m ' avvenne inconscio di salire insino al nobil loco che mi fu cortese lunge dal volgo stolto cittadino .","effluvio","di fior","ne l ' opalino cielo","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/21134993-e7e2-5e0e-8d35-ea275bb25f4b","A Madonna Gabriella Dolce e il pensier che mi nutrica il core .Lapo Gianni Il buono odore de la terra smossa su dai campi salia d ' erbe mendichi , e gli aranci , i limoni , i cedri e i fichi avevano di gemme infiorescenza .Era talor la tepid ' aura scossa da canto d ' usignoli e beccafichi ; e ne l ' attesa dei novelli spichi i passeri beccavan la semenza .","odore","buono","de la terra","su dai campi","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/2a7e8825-69ec-5f11-8832-c69fb0dfd269","Di Atene aveva Mythicos etaria detto che il monoclithide Ã ¨ il terreno infallibile antitodo al veleno che ne l ' aer insinua la malaria .Trepidamente con un vivo affanno , il filo dipanando a stessa rocca , cercar volemmo un odoroso inganno .Camminavamo l ' un a l ' altr ' a lato , e ci baciammo a piÃ ¹ riprese in bocca e respirammo ne lo stesso fiato .","odoroso","inganno","volemmo","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/32ef828f-2042-5773-a9e8-8ee6728131ec","e le si tinse il volto di vermiglio .E come langue il fiore de la menta che odora e piega al battere del vento : â   Soffro , mi disse , e pure son contenta .â   â   Ella nel letto , pallida , col ciglio chiuso sul volto scolorito , esangue , languiva come langue fior di giglio e come fiore di mimosa langue .","odora","il fiore de la menta","piega al battere del vento","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/625ab8fa-c911-5ce3-8fa7-dc43aaa9112c","Giuliva anch ' essa con le chiare e monde note evocate dagli agresti miti , manda del canto armonioso l ' onde l ' allodola canora a l ' aure miti .Vanno dei peschi , o Gabriella , i buoni profumi insiem con le giulive note sopra le viti che giÃ   il vento scote .Oh , come fra i profumi e in mezzo ai suoni l ' anima vostra assurge , o Gabriella , divina al cielo , oh quanto siete bella ! â   â   A Pisa Ella tenea l ' Agnello del Signore , e contemplava il cielo in rapimento mistico : â   O buon GesÃ ¹ , divino amore , che tempri il nostro spirito a l ' evento ! Qui ne la cattedrale austera io sento , mentre lunge singhiozzan le sonore campane e sale un cantico d ' argento , che l ' anima s ' imbeve di dolore .","il vento","profumi","buoni","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/7bc5aea4-cc67-5166-8409-9799fe88454f","Ma mi giunse d ' un subito un fruscÃ ¬ o e innanzi a me comparve Gabriella ; io dissi allora : â   O Gabriella , amore .â   â   Un odorar di timi e di querciole lento giungeva su la brezza in sella , e fra l ' erbe sottili e le viole riposava pudica la donzella .Un odorar di timi e di querciole lento giungeva su la brezza in sella e con le bianche dita Gabriella coglieva i fior tutti odoranti al sole .","di timi","odorar","su la brezza in sella","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/964af827-6904-56d3-8299-d15553980af0","Sul capezzale bianco eran le chiome spente , a l ' intorno si smarria il colore dei fiordalisi .( Quella voce come un ' eco in me rispose : â   Ah mÃ ´ re ! Ah mÃ ´ re ! ) Io respiravo l ' odorare intenso degli alcali e l ' effluvio dei narcissi come in sogno fra nuvole d ' incenso .E , come si compiesse sopra l ' ara il rito , caddi e lacrimando dissi : â   Noi scenderemo insieme ne la bara .","Io","effluvio","odorare","intenso","dei","degli alcali","dei narcissi","narcissi","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/a1d8a584-ec93-5262-897d-ecb53ccf564d","Quel dÃ ¬ che venni a Voi prima dinanti dissi : ne lo mio cuore un canto freme , e , come l ' olio da le olive geme , dal cuore mio , nascere un canto sento .Per movere di verdi fronde il vento spande il sussurro , insieme al canto grave del tordo ; l ' odorare de l ' agÃ   ve a la natura dona blandimento .Ed io vidi il mio cuore aprire il cuore e da l ' amore mio nascere amore .","odorare","de l ' agÃ","dona blandimento","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/a58a916e-667a-5cdf-b4cc-d715e9f01ebb","â   â   Un odorar di timi e di querciole lento giungeva su la brezza in sella , e fra l ' erbe sottili e le viole riposava pudica la donzella .Un odorar di timi e di querciole lento giungeva su la brezza in sella e con le bianche dita Gabriella coglieva i fior tutti odoranti al sole .E quando un mazzo n ' ebbe insiem raccolti , li prodigÃ ² sul seno insino al mento e su le braccia e sui capelli folti .","odoranti","di timi","odorar","i fior","su la brezza in","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/acd0aca5-57c6-59ba-ac64-a6cf549e5883","E quando un mazzo n ' ebbe insiem raccolti , li prodigÃ ² sul seno insino al mento e su le braccia e sui capelli folti .Allora io vidi gareggiar d ' amore cento fiori odoranti insieme al vento ed era la sua bocca il piÃ ¹ bel fiore .â   â   M ' inginocchiai per terra e dissi : â   V ' amo .","odoranti","io","cento fiori","insieme al vento","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/b2e31d39-3781-5147-95a1-242428aa0b47","Da un tripode d ' argento a l ' un dei canti fumigava l ' incenso , ed a le spire in alto si mescea del belzuino velando il verde dei corintii acanti .Era colma di mistici profumi giÃ   l ' aria che un ' intensa rete aveva d ' incenso avvolta tutto intorno ai verdi , esultanti di suoni , estrani dumi .Un dipinto d ' amore in su la volta bello di giovanili e fresche ninfe , circondanti la Dea dagli occhi chini Venus procace e da la chioma folta , parea che ridicesse il sovrumano disÃ ¬ o che scruta dentro a femminili seni sÃ ¬ acuto se il bel corpo freme tutto a carezza di amorosa mano .","l ' aria","profumi","mistici","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/c0c06d91-09d6-5a39-a62c-4d952ab3779d","Febo compare in ciel fra la vermiglia luce e di raggi intesse a Voi le chiome bionde e scendenti come a un ' Ebe antica .â   â   Ne l ' aer bianche come argento , come pensieri diffondentisi nel vano , come baci di donne nel passato , e profumo di fiori ( onde soltanto persista un ' eco ne lo spirto viva ) , vaniscon come nebbia le odorose de la foglia che al Cairo hanno educata mobili e bianche spire .Ora , in quel mezzo , come in velo che avvolga il mio pensiero , la tua persona si appalesa , o Donna , a me velata e sotto il vel piÃ ¹ nuda .","odorose","profumo","di fiori","de la foglia","al Cairo","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/e9968358-ba80-5778-8ddd-c1c05e98b81b","Il vin scendeva come miel di favo denso imperlando l ' arco de le ciglia indi molcendo de la bocca il fiore e fermandosi del sen nel bianco cavo .Tre giovani prestanti con bacili d ' argento e d ' oro , â   d ' odorose e chiare acque ricolmi , â   vennero dinnanzi interrompendo i detti femminili .Ed il Poeta , che ne l ' aure miti di Provenza educÃ ² la sua canzone , venne .","odorose","Tre giovani prestanti","chiare acque","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/ee31a812-ad61-5ca4-a124-6c8bf38aee7f","BYSSHE SELLEY O Italia , o Italia , o grande madre antica : oggi mi par che manifesti il sole qualche nova virtÃ ¹ , sopra le aiuole , sÃ ¬ che piÃ ¹ bionda biondirÃ   la spica .Ã  in aere un effluvio di viole , Ã ¨ in cuore a tutti la promessa amica , par che , nei rivi , a la campagna cole la piova onde la terra era mendica .A l ' opra il giorno apprestasi felice , nei campi i bovi han fecondato il solco , il puledro dilata la narice .","effluvio","di viole","http://data.odeuropa.eu/actor/66171656-3e94-58fa-8b0b-c72974db4afc","Emanuele Sella","Questo è sogno","1900","it","http://data.odeuropa.eu/vocabulary/olfactory-objects/531","Leaf","http://data.odeuropa.eu/time/6f75d74c-fc7c-56c1-bb3b-9b8ab496dfa0","1900","1900","1900","https://sws.geonames.org/360630/","Cairo","http://data.odeuropa.eu/emotion-type/nostalgia","nostalgia","http://data.odeuropa.eu/source/f841f323-043b-5987-8b87-238fc59a3a77/fragment/c0c06d91-09d6-5a39-a62c-4d952ab3779d","odorose"
