"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.excerpts.0.words.4","source.excerpts.0.words.5","source.excerpts.0.words.6","source.excerpts.0.words.7","source.excerpts.0.words.8","source.excerpts.0.words.9","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.2.@id","source.excerpts.2.value","source.excerpts.2.words.0","source.excerpts.2.words.1","source.excerpts.2.words.2","source.excerpts.2.words.3","source.excerpts.3.@id","source.excerpts.3.value","source.excerpts.3.words.0","source.excerpts.3.words.1","source.excerpts.3.words.2","source.excerpts.3.words.3","source.excerpts.3.words.4","source.excerpts.4.@id","source.excerpts.4.value","source.excerpts.4.words.0","source.excerpts.4.words.1","source.excerpts.4.words.2","source.excerpts.4.words.3","source.excerpts.4.words.4","source.excerpts.4.words.5","source.excerpts.4.words.6","source.excerpts.4.words.7","source.excerpts.5.@id","source.excerpts.5.value","source.excerpts.5.words.0","source.excerpts.5.words.1","source.excerpts.5.words.2","source.excerpts.5.words.3","source.excerpts.5.words.4","source.excerpts.6.@id","source.excerpts.6.value","source.excerpts.6.words.0","source.excerpts.6.words.1","source.excerpts.6.words.2","source.excerpts.6.words.3","source.excerpts.6.words.4","source.excerpts.6.words.5","source.excerpts.6.words.6","source.excerpts.6.words.7","source.excerpts.6.words.8","source.excerpts.7.@id","source.excerpts.7.value","source.excerpts.7.words.0","source.excerpts.7.words.1","source.excerpts.7.words.2","source.excerpts.7.words.3","source.excerpts.7.words.4","source.excerpts.7.words.5","source.excerpts.7.words.6","source.excerpts.7.words.7","source.excerpts.8.@id","source.excerpts.8.value","source.excerpts.8.words.0","source.excerpts.8.words.1","source.excerpts.8.words.2","source.excerpts.8.words.3","source.excerpts.8.words.4","source.excerpts.9.@id","source.excerpts.9.value","source.excerpts.9.words.0","source.excerpts.9.words.1","source.excerpts.10.@id","source.excerpts.10.value","source.excerpts.10.words.0","source.excerpts.10.words.1","source.excerpts.10.words.2","source.excerpts.10.words.3","source.excerpts.11.@id","source.excerpts.11.value","source.excerpts.11.words.0","source.excerpts.11.words.1","source.excerpts.11.words.2","source.excerpts.11.words.3","source.excerpts.11.words.4","source.excerpts.12.@id","source.excerpts.12.value","source.excerpts.12.words.0","source.excerpts.12.words.1","source.excerpts.12.words.2","source.excerpts.12.words.3","source.excerpts.12.words.4","source.excerpts.12.words.5","source.excerpts.13.@id","source.excerpts.13.value","source.excerpts.13.words.0","source.excerpts.13.words.1","source.excerpts.14.@id","source.excerpts.14.value","source.excerpts.14.words.0","source.excerpts.14.words.1","source.excerpts.14.words.2","source.excerpts.14.words.3","source.excerpts.15.@id","source.excerpts.15.value","source.excerpts.15.words.0","source.excerpts.15.words.1","source.excerpts.15.words.2","source.excerpts.15.words.3","source.excerpts.15.words.4","source.excerpts.16.@id","source.excerpts.16.value","source.excerpts.16.words.0","source.excerpts.16.words.1","source.excerpts.16.words.2","source.excerpts.16.words.3","source.excerpts.16.words.4","source.excerpts.17.@id","source.excerpts.17.value","source.excerpts.17.words.0","source.excerpts.17.words.1","source.excerpts.17.words.2","source.excerpts.17.words.3","source.excerpts.17.words.4","source.excerpts.17.words.5","source.excerpts.18.@id","source.excerpts.18.value","source.excerpts.18.words.0","source.excerpts.18.words.1","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","place.1.@id","place.1.label","place.2.@id","place.2.label","relevantExcerpt","license"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/53cbbdd1-39b6-5468-957c-96c52375db5d","http://data.odeuropa.eu/gallica","parfum","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/08376463-c8a5-596c-8cab-c7dfe03161bc","D ' ailleurs , trop d ' animaux de genres différents sont pourvus de poches odorantes et de glandes qui sécrètent des parfums pour que sur cette particularité se puisse fonder une classification .Des plantigrades , le blaireau , la musaraigne ; des pachydermes , le pécari ; des rongeurs , le castor , l ' ondatra , exhalent des senteurs , plus ou moins agréables chez quelques - uns , la fouine , la marte , etc .; infectes chez d ' autres , le furet , le putois , les moufettes , etc .","senteurs","castor","musaraigne","blaireau","ondatra","pécari","plus ou moins agréables","plantigrades","rongeurs","pachydermes","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/19c3e8f7-dd20-55b5-870c-8597effc0c28","CIVETTES ET GENETTES , .Une singulière substance odoriférante qui , sécrétée par des glandes particulières , s ' amasse dans un petit sac à deux divisions placerons le ventre de l ' animal , d ' où , à travers une fente , elle suinte entre ses jambes postérieures , a d ' abord appelé l ' attention sur ce petit quadrupède .Les Arabes , principaux commerçants au moyen « âge , colporteurs de pierreries , d ' épices , de drogues , de baumes et aromates , vendirent les premiers cet étrange onguent dé senteur , auquel ils attribuaient toutes sortes de vertus et qu ' ils nommaient zibeth ou zebeth .","odoriférante","glandes","singulière substance","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/4117275e-aae5-5cf4-bdec-7db270263adc","La civette d ' Afrique , celle des Moluques , le zibeth de l ' Inde , que distinguent de légères différences dans la fourrure , les Couleurs , la disposition des poils et des taches , et le plus ou moins de finesse et d ' allongement du museau , sont les types du genre .C ' est chez la civette et le zibeth que la matière odorante se trouve sécrétée en plus grande abondance .La cavité de leur poche pourrait contenir une amande dans chacun de ses deux replis .","odorante","civette","matière","plus grande abondance","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/4c2816fd-4c63-5c5f-83f7-cf47d293abe7","C ' était de l ' Afrique inlerfropicale que , par la voie d ' Alexandrie et de Venise , on recevait le parfum de la civette .Les Ethiopiens , qui tirent un revenu de ces petits animaux , les tiennent en captivité , et , deux ou trois fois par semaine , avec , une petite cuillère , recueillent leur parfum .La quantité de l ' humeur odorante dépend de la nourriture donnée à l ' animal et de ses dispositions particulières .","parfum","leur","deux","petits animaux","trois fois par semaine","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/4dc460d7-2c6d-5acf-bfe8-f67efe13ccaa","Une singulière substance odoriférante qui , sécrétée par des glandes particulières , s ' amasse dans un petit sac à deux divisions placerons le ventre de l ' animal , d ' où , à travers une fente , elle suinte entre ses jambes postérieures , a d ' abord appelé l ' attention sur ce petit quadrupède .Les Arabes , principaux commerçants au moyen « âge , colporteurs de pierreries , d ' épices , de drogues , de baumes et aromates , vendirent les premiers cet étrange onguent dé senteur , auquel ils attribuaient toutes sortes de vertus et qu ' ils nommaient zibeth ou zebeth .La civette a retenu le nom du parfum qu ' elle produit .","drogues","senteur","aromates","dé","onguent","baumes","épices","pierreries","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/4dd247f0-96e0-51fa-a144-81c5046eabff","Ces Viverra sont peu rares dans les ménageries , où elles ' conservent , disent les naturalistes , leur caractère farouche ' ■ et irascible .Comme l ' on n ' a pas le soin de les débarrasser ! do leur sécrétion odorante , elles en laissent parfois tomber ; des fragments , et l ' odeur qu ' elles exhalent est Irès - forle .: Une civclle a mis bas au jardin des Plantes , mais les petits i n ' ont pu cire élevés .","odorante","odeur","elles","exhalent","leur sécrétion","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/5b814ea7-0b65-50e6-8dd7-d038f6120691","La cavité de leur poche pourrait contenir une amande dans chacun de ses deux replis .Cette pommade , où l ' analyse a ' trouvé de l ' ammoniaque , de l ' élaïne , de la stéarine , du mucus , une huile volatile , une matière colorante et quelques sels , jadis employée en médecine , ne sert plus que dans la toilette et la fabrication des parfums .Là même la civette a été remplacée par le musc ; depuis , la mode adopta les préparations ambrées ; de nos jours , les pénétrantes odeurs animales , que leur persistance rend intolérables à toute nature délicate et nerveuse , ne sont plus guère employées qu ' en Orient .","huile","parfums","sels","ammoniaque","pommade","mucus","matière colorante","stéarine","élaïne","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/63dd2e6c-29e6-5e3e-9f03-61b0b24485a8","Dans l ' incessant besoin de connaître , de classer , de nontmer , qui caractérise la race d ' Adam , on a tour à tour rapproché la civette des divers groupes d ' animaux avec lesquels elle offre quelques points de ressemblance .L ' odeur pénétrante , les qualités antispasmodiques et stimulantes du parfum qu ' elle exhale , l ' ont d ' abord fait comparer à l ' animal qui porte le musc , ce dernier , comme le zibeth , ayant gardé le nom de l ' odeur violente qu ' il répand ; il est impossible cependant , de réunir dans un même groupe ces deux mammifères .Le musc ( voy .","pénétrante","violente","parfum","odeur","musc","exhale","stimulantes","antispasmodiques","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/663c5db1-4f5e-5295-be14-8e72ea552d71","Là même la civette a été remplacée par le musc ; depuis , la mode adopta les préparations ambrées ; de nos jours , les pénétrantes odeurs animales , que leur persistance rend intolérables à toute nature délicate et nerveuse , ne sont plus guère employées qu ' en Orient .Dans notre société plus raffinée , ' les gens de goût les repoussent et leur préfèrent avec raison les odeurs suaves des fleurs et des essences qui en sont extraites .C ' était de l ' Afrique inlerfropicale que , par la voie d ' Alexandrie et de Venise , on recevait le parfum de la civette .","suaves","fleurs","odeurs","gens de goût","essences qui en","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/68231fbf-1269-5912-98d0-7c50af03ad11","; infectes chez d ' autres , le furet , le putois , les moufettes , etc .Quelques naturalistes , entre autres Belon , avaient , chose étrange ! rapproché la civette parfumée , si gracieuse dans sa fourrure tachetée , de l ' hyène hideuse , au poil roido , au regard effrayant .L ' unique rapport est dans la fente sous là queue qui , chez l ' une , laisse filtrer une liqueur musquée , chez l ' autre , l ' hyène , une ' humeur fétide .","parfumée","civette","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/77624f0a-310d-5c98-b5f0-d01e170dbc13","Quelques naturalistes , entre autres Belon , avaient , chose étrange ! rapproché la civette parfumée , si gracieuse dans sa fourrure tachetée , de l ' hyène hideuse , au poil roido , au regard effrayant .L ' unique rapport est dans la fente sous là queue qui , chez l ' une , laisse filtrer une liqueur musquée , chez l ' autre , l ' hyène , une ' humeur fétide .Sous lé titre générique de Viverra ( nom latin du furet ) , Linné , avec les civettes , gencltes , mangoustes et .","fétide","humeur","liqueur musquée","humeur fétide","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/7a36ba6c-81c9-53f0-aa04-f623d173b1f4","l ' autre dans la chaîne des êtres pour qu ' un rapport entre les parfums qu ' elles produisent puisse les rapprocher .D ' ailleurs , trop d ' animaux de genres différents sont pourvus de poches odorantes et de glandes qui sécrètent des parfums pour que sur cette particularité se puisse fonder une classification .Des plantigrades , le blaireau , la musaraigne ; des pachydermes , le pécari ; des rongeurs , le castor , l ' ondatra , exhalent des senteurs , plus ou moins agréables chez quelques - uns , la fouine , la marte , etc .","parfums","odorantes","glandes","poches","trop d ' animaux de genres","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/93c7ce9f-e903-5af6-b015-aebe33ed3f2c","En agaçant la civette , on exalte son parfum , auquel sa sueur peut être ajoutée .Les Hollandais , qui exportaient la civette des îles Moluques , où si longtemps ils dominèrent , la gardent en cage en Hollande , et les marchands préféraient le parfum préparé à Amsterdam ; ce qui prouve que , tout en appartenant aux climats chauds , cet animal peut vivre sous les zones tempérées .Ces Viverra sont peu rares dans les ménageries , où elles ' conservent , disent les naturalistes , leur caractère farouche ' ■ et irascible .","Amsterdam","parfum","civette","Hollande","longtemps","marchands","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/a4c017d9-e1a4-5337-9cf5-ef16dd92142c","Les Ethiopiens , qui tirent un revenu de ces petits animaux , les tiennent en captivité , et , deux ou trois fois par semaine , avec , une petite cuillère , recueillent leur parfum .La quantité de l ' humeur odorante dépend de la nourriture donnée à l ' animal et de ses dispositions particulières .En agaçant la civette , on exalte son parfum , auquel sa sueur peut être ajoutée .","odorante","humeur odorante","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/c782a67d-4d93-5969-a4a3-43dcf17479b0","La quantité de l ' humeur odorante dépend de la nourriture donnée à l ' animal et de ses dispositions particulières .En agaçant la civette , on exalte son parfum , auquel sa sueur peut être ajoutée .Les Hollandais , qui exportaient la civette des îles Moluques , où si longtemps ils dominèrent , la gardent en cage en Hollande , et les marchands préféraient le parfum préparé à Amsterdam ; ce qui prouve que , tout en appartenant aux climats chauds , cet animal peut vivre sous les zones tempérées .","parfum","son","civette","sueur","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/dd89bcea-5e49-55d3-867e-e3cc7097f3ef","Dans notre société plus raffinée , ' les gens de goût les repoussent et leur préfèrent avec raison les odeurs suaves des fleurs et des essences qui en sont extraites .C ' était de l ' Afrique inlerfropicale que , par la voie d ' Alexandrie et de Venise , on recevait le parfum de la civette .Les Ethiopiens , qui tirent un revenu de ces petits animaux , les tiennent en captivité , et , deux ou trois fois par semaine , avec , une petite cuillère , recueillent leur parfum .","Venise","Alexandrie","Afrique","parfum","civette","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/e39845a7-4869-5211-81b1-40db9549881a","Elle aspire l ' air vivifiant des bois , qui jamais ne lui sembla si pur et si doux .Ses sens , aiguisés par la souffrance et une longue privation , perçoivent avec plus de délicatesse les senteurs exquises qui remplissent l ' atmosphère ; les riantes couleurs des fleurs rafraîchissent ses yeux brûlés par la fièvre .Le balancement des hautes cimes que canessc ; le vent , le frémissement des feuilles , les nuages qui glissent silencieux sur l ' azur du ciel , toute cette harmonieuse et calme mobilité la plonge en un doux repos .","fleurs","atmosphère","senteurs","riantes","exquises","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/e41d593b-1377-58b9-88c8-42307ec006b8","Cette pommade , où l ' analyse a ' trouvé de l ' ammoniaque , de l ' élaïne , de la stéarine , du mucus , une huile volatile , une matière colorante et quelques sels , jadis employée en médecine , ne sert plus que dans la toilette et la fabrication des parfums .Là même la civette a été remplacée par le musc ; depuis , la mode adopta les préparations ambrées ; de nos jours , les pénétrantes odeurs animales , que leur persistance rend intolérables à toute nature délicate et nerveuse , ne sont plus guère employées qu ' en Orient .Dans notre société plus raffinée , ' les gens de goût les repoussent et leur préfèrent avec raison les odeurs suaves des fleurs et des essences qui en sont extraites .","civette","musc","odeurs","pénétrantes","intolérables","animales","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/f18db2bc-72a7-598c-805c-441822af0f86","Les Arabes , principaux commerçants au moyen « âge , colporteurs de pierreries , d ' épices , de drogues , de baumes et aromates , vendirent les premiers cet étrange onguent dé senteur , auquel ils attribuaient toutes sortes de vertus et qu ' ils nommaient zibeth ou zebeth .La civette a retenu le nom du parfum qu ' elle produit .Dans l ' incessant besoin de connaître , de classer , de nontmer , qui caractérise la race d ' Adam , on a tour à tour rapproché la civette des divers groupes d ' animaux avec lesquels elle offre quelques points de ressemblance .","parfum","civette","Le Magasin pittoresque / publié... sous la direction de M. Édouard Charton","https://gallica.bnf.fr/ark:/12148/bpt6k5566059b","1860-11-01","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/44","Civet","http://data.odeuropa.eu/time/fa64d393-9247-559c-81b6-3c26f1ff97d2","1860-11-01","1860-11-01","1860-11-01","https://sws.geonames.org/6255146/","Africa","https://sws.geonames.org/3380091/","Venise","https://sws.geonames.org/361058/","Alexandria","http://data.odeuropa.eu/source/5eb7a286-fb0a-51f2-908f-47bdc606e735/fragment/dd89bcea-5e49-55d3-867e-e3cc7097f3ef","Public domain"
