"@type","@id","@graph","label","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.0.words.3","source.author.0.@id","source.author.0.label","source.label","source.url","source.date","source.language","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","relevantExcerpt","adjective"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/6ef0a7ab-ba2e-547f-822c-c568b07e9bc2","http://data.odeuropa.eu/medical-heritage","smells","http://data.odeuropa.eu/source/dab769f4-9ef4-5249-8d93-18e0a3aacd5c","http://data.odeuropa.eu/source/dab769f4-9ef4-5249-8d93-18e0a3aacd5c/fragment/6172b115-3d45-5868-b99d-8748d90eb84e","10 59 55 14 Statutory .â   1 â   1 DRAINAGE AND SEWERAGE No further conmlaints in the region of Glebe Road and Piccadilly Road of offensive smells were received during the year ; No alteration to the drainage of existing dwellings was carried out during the year and those dwellings not satisÂ ¬ factorily drained have no public sewer available .Number of houses connected to sewers .","offensive","smells","Piccadilly","during the year","http://data.odeuropa.eu/actor/f5c6080b-8904-5f46-8831-dc78e78dfd97","England). Urban District Council Swinton (Yorkshire","[Report 1967]","http://archive.org/details/b30153785","1967","en","http://data.odeuropa.eu/time/248a5f2d-bc2d-5597-9981-1e6abb9de52c","1967","1967","1967","https://sws.geonames.org/350862/","Piccadilly","http://data.odeuropa.eu/source/dab769f4-9ef4-5249-8d93-18e0a3aacd5c/fragment/6172b115-3d45-5868-b99d-8748d90eb84e","offensive"
