"@type","@id","@graph","label.0","label.1","source.@id","source.excerpts.0.@id","source.excerpts.0.value","source.excerpts.0.words.0","source.excerpts.0.words.1","source.excerpts.0.words.2","source.excerpts.1.@id","source.excerpts.1.value","source.excerpts.1.words.0","source.excerpts.1.words.1","source.excerpts.1.words.2","source.excerpts.1.words.3","source.excerpts.1.words.4","source.label","source.url","source.date","source.language","smellSource.0.@id","smellSource.0.label","time.0.@id","time.0.label","time.0.begin","time.0.end","place.0.@id","place.0.label","place.1.@id","place.1.label","place.2.@id","place.2.label","emotion.0.@id","emotion.0.label","relevantExcerpt","license"
"http://data.odeuropa.eu/ontology/L11_Smell","http://data.odeuropa.eu/smell/48e01396-cbe1-5332-81c4-56173701aa31","http://data.odeuropa.eu/gallica","gaz","gaz asphyxiants","http://data.odeuropa.eu/source/31aa13f7-ec39-5bd8-a904-c584762ace83","http://data.odeuropa.eu/source/31aa13f7-ec39-5bd8-a904-c584762ace83/fragment/9eb8fc80-d33e-59c8-a36b-c5e41370178a","40 .Rhum Américain “ THOMSON ” Parfum suave .Précieux Cordial BACOT , Toulouse C 0 uronnes Moi tu air es en perles , celluloid , barbottine PRIX AFFICHÉS ULUBIE et COSÎES , GOSteS Successeur 25 , Rue de Rémusat - - TOULOUSE Le plus bel assortiment Le meilleur marché CHOIX A DOMICILE 4 l / ETïNCliLLE n 0 I ÉPARGNE _ A _ Qu .","suave","Parfum","Rhum","http://data.odeuropa.eu/source/31aa13f7-ec39-5bd8-a904-c584762ace83/fragment/ed589057-081d-5316-beb8-d94ed0218082","En attendant , il importe de parer au plus .pressé ! ; le premier devoir de la municipalité est d ’ obliger la Compagnie à munir d ’ un masque contre les gaz asphyxiants non seulement les platanes mais encore tous les autres arbres de Toulouse et de la région afin de limiter le danger .Si cette précaution ne donnait pas de résultat , il y aurait lieu d ’ obliger la Compagnie à nous fournir des arbres artificiels en remplacement de ceux qu ’ elle nous tue , nombre pour nombre , avec cette particularité que les feuilles de ces arbres devront être en mesure de tomber en automne et de reparaître progressivement au printemps pour ne pas nuire à la perspective .","Toulouse","gaz","région","gaz asphyxiants","platanes","L'Étincelle : journal humoristique illustré : paraît tous les dimanches","https://gallica.bnf.fr/ark:/12148/bpt6k5342420k","1916-02-06","fr","http://data.odeuropa.eu/vocabulary/olfactory-objects/612","Gas","http://data.odeuropa.eu/time/4bd14205-8ec7-5b70-80c0-3672e49fa084","1916-02-06","1916-02-06","1916-02-06","https://sws.geonames.org/12200097/","Region 2","https://sws.geonames.org/255079/","Platanés","https://sws.geonames.org/2972315/","Toulouse","http://data.odeuropa.eu/emotion-type/excitement","excitement","http://data.odeuropa.eu/source/31aa13f7-ec39-5bd8-a904-c584762ace83/fragment/ed589057-081d-5316-beb8-d94ed0218082","Public domain"
